competitor_id,competitor_name,category,competitor_price,feature_count,market_rating,estimated_market_share,trend_score,market_region,sales_channel
COMP07288,Competitor_D,Home Appliances,12177.68,7,4.8,22.44,53.65,Canada,Marketplace
COMP07289,Competitor_E,Audio,22812.42,4,4.3,2.27,75.96,Japan,Marketplace
COMP07290,Competitor_B,Wearables,51023.66,12,3.4,23.41,25.08,Japan,Retail
COMP07291,Competitor_E,Home Appliances,4229.26,8,4.4,14.02,66.47,Canada,Marketplace
COMP07292,Competitor_A,Home Appliances,3386.83,3,5.0,14.87,83.47,Canada,Online
COMP07293,Competitor_A,Audio,23645.89,6,3.3,20.34,72.31,Canada,Retail
COMP07294,Competitor_D,Watches,29740.79,3,3.2,22.47,44.72,India,Online
COMP07295,Competitor_E,Audio,34077.03,7,3.5,9.8,58.86,USA,Retail
COMP07296,Competitor_C,Audio,30838.44,10,4.0,14.63,58.04,Germany,Online
COMP07297,Competitor_B,Wearables,37158.9,11,4.3,6.37,24.42,India,Retail
COMP07298,Competitor_A,Mobile,50124.08,4,3.0,16.75,79.12,Germany,Marketplace
COMP07299,Competitor_B,Audio,53267.96,6,4.9,22.71,22.25,Canada,Online
COMP07300,Competitor_C,Watches,28463.76,3,3.6,17.8,36.27,India,Retail
COMP07301,Competitor_B,Mobile,19532.21,11,3.6,22.6,95.67,Germany,Retail
COMP07302,Competitor_D,Wearables,38102.07,11,4.2,4.01,57.52,Germany,Marketplace
COMP07303,Competitor_D,Mobile,28825.52,12,4.9,4.88,89.5,UK,Online
COMP07304,Competitor_E,Mobile,23715.93,11,4.3,3.34,27.48,UK,Online
COMP07305,Competitor_A,Home Appliances,29805.29,5,3.7,15.62,34.32,India,Retail
COMP07306,Competitor_A,Audio,28145.96,9,4.1,21.43,46.0,India,Retail
COMP07307,Competitor_B,Mobile,49066.98,11,4.0,24.66,44.8,Germany,Online
COMP07308,Competitor_C,Watches,6578.58,12,3.0,21.39,60.48,Canada,Marketplace
COMP07309,Competitor_C,Home Appliances,27444.58,4,3.9,23.08,93.15,USA,Online
COMP07310,Competitor_C,Watches,37590.93,3,4.8,21.06,64.71,Germany,Retail
COMP07311,Competitor_B,Audio,5376.02,5,3.3,19.21,89.81,UK,Online
COMP07312,Competitor_B,Wearables,9308.81,8,4.1,3.25,34.0,India,Online
COMP07313,Competitor_D,Home Appliances,28156.7,3,3.1,7.49,37.16,Japan,Online
COMP07314,Competitor_C,Audio,7679.13,3,3.9,12.77,73.54,Canada,Retail
COMP07315,Competitor_A,Home Appliances,31644.96,11,3.4,13.67,51.45,India,Retail
COMP07316,Competitor_D,Home Appliances,30661.54,6,3.7,8.43,84.69,UK,Marketplace
COMP07317,Competitor_A,Audio,26848.25,11,4.1,21.33,85.97,Canada,Retail
COMP07318,Competitor_C,Home Appliances,28059.46,7,4.4,6.5,38.45,UK,Online
COMP07319,Competitor_A,Audio,18974.41,8,4.1,3.87,29.46,Canada,Marketplace
COMP07320,Competitor_B,Wearables,16825.03,9,3.3,5.5,96.08,Japan,Marketplace
COMP07321,Competitor_E,Home Appliances,44602.74,7,4.2,24.2,72.38,UK,Online
COMP07322,Competitor_B,Audio,30668.4,4,3.4,24.76,69.19,USA,Marketplace
COMP07323,Competitor_D,Audio,54777.77,8,3.7,19.84,47.28,Canada,Online
COMP07324,Competitor_B,Audio,50207.32,3,4.3,2.41,35.2,Canada,Retail
COMP07325,Competitor_D,Watches,48300.54,12,4.8,5.52,67.52,India,Online
COMP07326,Competitor_B,Watches,35602.39,7,3.8,3.75,35.11,UK,Marketplace
COMP07327,Competitor_C,Wearables,36085.71,5,3.1,18.79,23.25,Germany,Marketplace
COMP07328,Competitor_E,Audio,29640.29,7,3.0,12.34,55.59,India,Marketplace
COMP07329,Competitor_D,Watches,51012.24,4,4.5,14.92,84.35,USA,Online
COMP07330,Competitor_D,Audio,49800.65,7,4.7,18.7,54.43,USA,Online
COMP07331,Competitor_C,Audio,14570.14,6,4.7,20.08,89.1,UK,Online
COMP07332,Competitor_D,Watches,59582.61,5,4.6,23.52,63.71,India,Online
COMP07333,Competitor_B,Watches,43449.61,3,4.8,16.74,23.76,USA,Retail
COMP07334,Competitor_B,Wearables,14447.76,8,4.7,3.92,38.24,India,Marketplace
COMP07335,Competitor_B,Home Appliances,35391.33,10,4.9,8.15,98.09,Japan,Marketplace
COMP07336,Competitor_C,Watches,31432.67,10,5.0,13.89,40.89,USA,Online
COMP07337,Competitor_A,Mobile,52343.0,3,4.4,5.68,54.71,USA,Online
COMP07338,Competitor_C,Mobile,11668.81,11,4.4,8.83,51.01,USA,Marketplace
COMP07339,Competitor_C,Audio,17617.18,12,4.9,13.15,69.72,Japan,Marketplace
COMP07340,Competitor_B,Audio,53363.93,5,3.0,10.48,26.44,UK,Marketplace
COMP07341,Competitor_D,Audio,30704.85,7,4.6,21.95,35.1,Canada,Online
COMP07342,Competitor_C,Wearables,8335.19,12,3.5,4.57,92.34,Japan,Marketplace
COMP07343,Competitor_B,Wearables,6725.47,11,3.9,8.7,39.12,Germany,Online
COMP07344,Competitor_C,Wearables,30097.8,3,3.3,2.49,98.43,India,Marketplace
COMP07345,Competitor_A,Wearables,29829.97,4,3.1,16.79,21.0,UK,Retail
COMP07346,Competitor_D,Home Appliances,45747.53,9,3.3,21.59,92.5,UK,Marketplace
COMP07347,Competitor_C,Home Appliances,28671.79,3,3.7,8.93,40.86,Canada,Retail
COMP07348,Competitor_C,Wearables,38044.67,11,3.3,7.27,31.64,Canada,Marketplace
COMP07349,Competitor_A,Wearables,65078.29,4,3.5,12.51,26.82,UK,Marketplace
COMP07350,Competitor_E,Home Appliances,54463.9,3,4.0,20.2,85.47,Germany,Online
COMP07351,Competitor_D,Mobile,5669.69,8,3.6,14.28,54.78,Japan,Retail
COMP07352,Competitor_E,Audio,19394.88,3,3.4,21.92,35.95,USA,Online
COMP07353,Competitor_B,Audio,39046.04,7,4.2,7.5,90.52,Germany,Marketplace
COMP07354,Competitor_A,Home Appliances,6865.19,8,3.7,9.45,34.44,UK,Marketplace
COMP07355,Competitor_A,Audio,32318.35,6,3.2,13.68,60.35,Canada,Retail
COMP07356,Competitor_E,Watches,36184.63,8,4.5,20.1,40.25,Canada,Marketplace
COMP07357,Competitor_B,Home Appliances,37140.8,10,4.3,21.24,92.28,India,Marketplace
COMP07358,Competitor_C,Home Appliances,36283.37,10,5.0,14.29,95.58,Canada,Online
COMP07359,Competitor_B,Mobile,13203.32,5,3.6,2.88,31.98,India,Marketplace
COMP07360,Competitor_D,Audio,31899.17,6,3.7,12.07,83.71,USA,Retail
COMP07361,Competitor_B,Wearables,15844.58,8,3.6,19.36,80.01,Germany,Online
COMP07362,Competitor_E,Mobile,39083.07,7,3.2,22.21,48.28,Germany,Marketplace
COMP07363,Competitor_E,Audio,21633.58,10,4.8,14.98,31.52,Canada,Marketplace
COMP07364,Competitor_B,Wearables,20635.18,9,3.8,5.14,70.74,Canada,Online
COMP07365,Competitor_C,Home Appliances,19130.03,3,4.0,21.4,34.44,Germany,Retail
COMP07366,Competitor_D,Home Appliances,7730.7,9,3.7,22.47,72.03,Japan,Online
COMP07367,Competitor_A,Home Appliances,43091.87,6,5.0,12.93,75.17,USA,Retail
COMP07368,Competitor_B,Mobile,40391.88,6,4.0,6.16,43.36,USA,Online
COMP07369,Competitor_A,Wearables,27145.38,3,4.2,9.56,36.49,India,Retail
COMP07370,Competitor_E,Wearables,64244.49,9,3.4,7.51,23.98,Germany,Retail
COMP07371,Competitor_C,Mobile,54305.06,10,3.6,8.08,43.3,USA,Retail
COMP07372,Competitor_D,Mobile,8286.3,5,3.2,2.37,39.77,India,Online
COMP07373,Competitor_E,Audio,36914.61,7,4.6,16.21,81.18,Canada,Marketplace
COMP07374,Competitor_C,Wearables,58923.19,12,4.4,17.83,42.37,Japan,Online
COMP07375,Competitor_B,Audio,20093.41,8,4.7,5.77,28.42,UK,Retail
COMP07376,Competitor_D,Wearables,39496.27,9,3.9,3.86,62.05,Japan,Marketplace
COMP07377,Competitor_B,Audio,50086.6,10,3.1,6.8,25.22,India,Retail
COMP07378,Competitor_D,Audio,41377.4,5,3.2,18.94,56.61,Germany,Retail
COMP07379,Competitor_C,Wearables,8796.14,7,3.5,13.02,34.26,UK,Retail
COMP07380,Competitor_B,Home Appliances,55407.01,10,4.5,10.91,82.78,Germany,Marketplace
COMP07381,Competitor_D,Audio,37779.25,9,3.3,20.71,39.58,Germany,Marketplace
COMP07382,Competitor_A,Home Appliances,7150.51,6,3.1,24.71,67.16,USA,Online
COMP07383,Competitor_B,Watches,22270.96,11,4.2,3.75,60.01,USA,Marketplace
COMP07384,Competitor_C,Watches,59130.93,6,4.2,3.71,60.29,Germany,Marketplace
COMP07385,Competitor_A,Home Appliances,9670.6,5,3.8,24.25,65.89,Germany,Retail
COMP07386,Competitor_C,Watches,4569.05,4,4.9,10.13,74.85,Canada,Marketplace
COMP07387,Competitor_B,Audio,9848.12,9,4.0,20.53,20.16,Japan,Retail
COMP07388,Competitor_E,Audio,10176.04,10,4.5,19.55,67.39,Japan,Online
COMP07389,Competitor_D,Audio,13272.06,4,3.8,11.47,32.33,Canada,Marketplace
COMP07390,Competitor_A,Wearables,23090.36,12,4.8,5.05,51.49,Germany,Online
COMP07391,Competitor_D,Wearables,26753.52,10,3.9,11.84,69.88,Germany,Online
COMP07392,Competitor_C,Wearables,19421.91,6,3.8,2.42,84.16,UK,Retail
COMP07393,Competitor_C,Home Appliances,29899.15,11,3.6,18.31,96.28,USA,Marketplace
COMP07394,Competitor_A,Watches,36462.95,10,3.6,5.43,63.52,USA,Online
COMP07395,Competitor_D,Wearables,1686.9,10,4.0,16.75,66.46,Japan,Marketplace
COMP07396,Competitor_E,Home Appliances,42938.66,4,4.8,6.01,53.14,India,Retail
COMP07397,Competitor_C,Home Appliances,3324.68,5,4.1,2.08,91.22,Japan,Online
COMP07398,Competitor_B,Audio,11387.8,5,4.4,8.77,51.03,India,Marketplace
COMP07399,Competitor_C,Home Appliances,6536.57,8,4.1,11.15,99.43,Germany,Retail
COMP07400,Competitor_A,Audio,21158.43,6,4.1,14.19,35.77,Japan,Online
COMP07401,Competitor_E,Audio,35934.36,12,4.2,4.72,81.95,Japan,Online
COMP07402,Competitor_D,Wearables,58865.39,12,4.1,12.3,98.04,UK,Online
COMP07403,Competitor_B,Mobile,48005.77,12,4.1,8.02,24.42,Canada,Marketplace
COMP07404,Competitor_D,Mobile,30164.51,8,3.6,5.55,80.22,USA,Retail
COMP07405,Competitor_D,Wearables,2049.86,5,4.2,11.5,77.35,UK,Retail
COMP07406,Competitor_E,Mobile,41677.04,4,4.4,11.43,23.48,USA,Marketplace
COMP07407,Competitor_A,Audio,31785.27,4,4.8,15.09,57.59,Germany,Marketplace
COMP07408,Competitor_A,Watches,5266.7,3,3.0,23.15,75.11,Germany,Retail
COMP07409,Competitor_B,Watches,30865.31,5,3.3,9.9,34.45,India,Marketplace
COMP07410,Competitor_A,Home Appliances,6890.58,7,4.9,17.06,52.11,Canada,Marketplace
COMP07411,Competitor_B,Wearables,10992.85,3,3.3,7.93,85.04,India,Marketplace
COMP07412,Competitor_A,Audio,34355.47,6,4.1,11.26,40.88,USA,Retail
COMP07413,Competitor_C,Wearables,19263.87,9,3.6,18.48,64.84,Germany,Retail
COMP07414,Competitor_E,Watches,64176.72,3,4.7,17.06,34.14,USA,Marketplace
COMP07415,Competitor_E,Audio,6763.54,8,4.4,13.29,24.75,Canada,Marketplace
COMP07416,Competitor_B,Audio,21770.77,4,3.6,6.52,20.8,India,Retail
COMP07417,Competitor_B,Mobile,29813.2,8,4.9,15.28,43.2,India,Marketplace
COMP07418,Competitor_E,Mobile,48856.99,3,3.8,15.23,79.35,India,Marketplace
COMP07419,Competitor_B,Wearables,39511.09,10,3.1,7.93,66.28,Germany,Online
COMP07420,Competitor_A,Audio,32772.53,9,3.5,14.43,69.15,Germany,Marketplace
COMP07421,Competitor_E,Audio,36573.79,8,4.1,2.59,67.9,USA,Marketplace
COMP07422,Competitor_D,Wearables,55549.19,10,4.2,2.86,35.29,Canada,Marketplace
COMP07423,Competitor_D,Home Appliances,6886.48,11,4.4,16.34,36.98,UK,Online
COMP07424,Competitor_E,Home Appliances,21084.97,3,3.5,19.11,57.0,Germany,Online
COMP07425,Competitor_E,Home Appliances,10105.13,3,3.5,4.08,73.42,USA,Online
COMP07426,Competitor_D,Watches,11931.17,12,4.8,16.62,29.85,India,Retail
COMP07427,Competitor_B,Watches,11509.84,5,4.9,2.77,97.54,Canada,Marketplace
COMP07428,Competitor_C,Watches,51940.92,5,4.4,17.97,95.1,UK,Marketplace
COMP07429,Competitor_E,Watches,1003.53,6,3.6,5.85,27.46,UK,Retail
COMP07430,Competitor_C,Watches,43856.37,8,4.7,13.19,33.52,UK,Online
COMP07431,Competitor_C,Mobile,38605.2,9,3.1,23.37,89.16,USA,Retail
COMP07432,Competitor_B,Watches,20402.64,12,3.9,23.98,40.22,Germany,Marketplace
COMP07433,Competitor_D,Home Appliances,10068.29,10,3.5,7.25,70.93,USA,Marketplace
COMP07434,Competitor_A,Home Appliances,42709.43,9,4.0,8.23,88.47,USA,Retail
COMP07435,Competitor_C,Audio,37082.1,12,4.7,13.28,46.38,India,Online
COMP07436,Competitor_B,Watches,41419.98,3,4.8,21.75,94.78,UK,Online
COMP07437,Competitor_E,Audio,1562.05,12,3.3,16.11,36.17,Japan,Online
COMP07438,Competitor_A,Watches,43793.88,6,4.8,2.7,73.41,Canada,Online
COMP07439,Competitor_E,Mobile,47358.05,3,4.0,16.25,35.51,Germany,Online
COMP07440,Competitor_D,Mobile,37240.98,7,3.7,5.18,49.53,India,Marketplace
COMP07441,Competitor_B,Watches,21887.52,8,3.7,10.82,69.96,USA,Online
COMP07442,Competitor_A,Wearables,38407.37,5,3.9,11.78,97.57,Canada,Retail
COMP07443,Competitor_D,Watches,31484.49,8,4.4,24.47,79.66,USA,Marketplace
COMP07444,Competitor_A,Watches,27463.55,9,4.2,22.55,94.39,USA,Online
COMP07445,Competitor_A,Audio,56827.14,12,4.5,6.88,51.82,India,Retail
COMP07446,Competitor_D,Watches,7431.55,11,4.4,16.11,80.35,USA,Retail
COMP07447,Competitor_A,Wearables,30330.22,5,4.2,16.53,74.77,Japan,Online
COMP07448,Competitor_C,Mobile,27123.84,6,4.1,17.42,70.13,UK,Retail
COMP07449,Competitor_D,Audio,46193.08,8,3.6,10.18,84.48,UK,Retail
COMP07450,Competitor_E,Watches,25754.48,8,4.2,21.68,96.04,Canada,Marketplace
COMP07451,Competitor_A,Mobile,9178.59,3,3.6,15.33,63.89,Japan,Marketplace
COMP07452,Competitor_E,Mobile,34962.69,7,4.2,21.15,89.3,UK,Retail
COMP07453,Competitor_A,Mobile,40434.53,5,4.6,15.34,94.49,Japan,Marketplace
COMP07454,Competitor_E,Watches,41478.0,8,4.4,5.05,98.07,Japan,Marketplace
COMP07455,Competitor_A,Watches,4347.34,3,4.6,13.43,59.9,India,Marketplace
COMP07456,Competitor_E,Mobile,36058.93,8,3.5,5.74,66.39,USA,Online
COMP07457,Competitor_D,Watches,24918.0,10,3.9,9.95,65.15,Japan,Online
COMP07458,Competitor_B,Audio,38684.42,4,4.4,5.32,87.06,Germany,Marketplace
COMP07459,Competitor_A,Watches,41463.09,5,3.7,23.19,31.19,UK,Marketplace
COMP07460,Competitor_E,Home Appliances,40052.19,7,4.5,19.95,75.2,UK,Online
COMP07461,Competitor_B,Mobile,15980.19,5,3.3,4.96,86.14,India,Marketplace
COMP07462,Competitor_C,Audio,41007.21,7,3.6,23.17,80.21,India,Online
COMP07463,Competitor_C,Mobile,10373.89,4,3.0,17.9,51.11,Japan,Online
COMP07464,Competitor_A,Audio,14523.01,6,4.8,13.15,66.45,Canada,Retail
COMP07465,Competitor_A,Audio,53565.52,8,4.9,18.23,70.74,Germany,Online
COMP07466,Competitor_B,Audio,28772.71,5,3.1,2.91,70.79,Canada,Retail
COMP07467,Competitor_C,Audio,37979.61,3,3.2,3.73,64.46,Germany,Marketplace
COMP07468,Competitor_B,Mobile,55691.25,7,3.4,3.6,46.97,India,Online
COMP07469,Competitor_E,Watches,36535.89,6,3.2,5.67,98.14,Japan,Retail
COMP07470,Competitor_D,Audio,37664.9,9,3.6,22.59,97.36,Japan,Marketplace
COMP07471,Competitor_D,Audio,27227.15,5,3.1,8.49,79.52,Germany,Marketplace
COMP07472,Competitor_C,Mobile,19607.95,12,4.8,17.17,20.13,Japan,Retail
COMP07473,Competitor_A,Audio,31919.66,7,3.8,23.34,57.57,India,Marketplace
COMP07474,Competitor_B,Mobile,32962.0,6,4.8,4.98,83.94,Germany,Marketplace
COMP07475,Competitor_B,Watches,2841.95,9,3.6,9.68,22.31,Japan,Marketplace
COMP07476,Competitor_B,Watches,33502.78,7,4.3,16.36,86.74,Germany,Marketplace
COMP07477,Competitor_C,Watches,34483.1,10,4.4,13.28,95.93,USA,Retail
COMP07478,Competitor_C,Watches,9508.33,12,4.4,5.79,33.26,India,Online
COMP07479,Competitor_B,Wearables,39837.49,3,4.9,3.65,52.23,Japan,Marketplace
COMP07480,Competitor_D,Audio,36927.67,9,4.2,22.96,92.92,UK,Retail
COMP07481,Competitor_C,Mobile,51925.71,9,4.2,17.32,33.43,India,Retail
COMP07482,Competitor_E,Wearables,4712.07,7,4.9,16.46,61.79,India,Online
COMP07483,Competitor_C,Wearables,46844.69,3,3.4,21.89,33.54,Japan,Retail
COMP07484,Competitor_D,Watches,29976.67,7,4.5,3.34,31.77,India,Retail
COMP07485,Competitor_D,Home Appliances,18080.68,5,3.8,22.03,24.38,Germany,Retail
COMP07486,Competitor_A,Audio,28887.69,3,3.9,9.03,91.98,Germany,Marketplace
COMP07487,Competitor_C,Watches,56248.08,6,3.1,7.01,76.25,Japan,Online
COMP07488,Competitor_C,Audio,20828.26,9,4.6,15.88,37.94,Germany,Marketplace
COMP07489,Competitor_B,Mobile,18364.83,5,4.8,5.88,60.8,Canada,Online
COMP07490,Competitor_E,Mobile,30149.64,9,4.5,24.27,28.48,Canada,Marketplace
COMP07491,Competitor_D,Wearables,47877.24,5,3.6,18.42,69.0,Japan,Retail
COMP07492,Competitor_E,Watches,38229.65,7,4.3,21.12,60.4,Japan,Retail
COMP07493,Competitor_A,Mobile,31166.19,11,3.2,21.48,47.76,India,Marketplace
COMP07494,Competitor_C,Wearables,55385.02,11,3.9,21.16,35.01,UK,Marketplace
COMP07495,Competitor_D,Watches,45197.59,7,4.0,2.69,88.06,UK,Retail
COMP07496,Competitor_D,Watches,7181.66,9,4.2,16.47,80.53,Japan,Marketplace
COMP07497,Competitor_C,Home Appliances,32759.74,5,3.1,8.05,48.39,USA,Marketplace
COMP07498,Competitor_D,Home Appliances,24675.76,7,3.9,13.12,29.09,Japan,Retail
COMP07499,Competitor_A,Home Appliances,57695.95,5,4.3,6.44,30.04,India,Retail
COMP07500,Competitor_B,Audio,19046.03,4,3.4,12.86,67.43,Germany,Marketplace
COMP07501,Competitor_B,Audio,30395.3,6,3.7,23.42,33.01,India,Retail
COMP07502,Competitor_E,Home Appliances,47567.59,9,3.4,14.68,87.11,UK,Online
COMP07503,Competitor_A,Wearables,24393.43,3,3.1,21.04,83.11,Canada,Online
COMP07504,Competitor_D,Mobile,56313.34,9,3.0,14.79,23.54,UK,Marketplace
COMP07505,Competitor_C,Audio,39225.54,11,3.2,24.87,70.08,USA,Online
COMP07506,Competitor_C,Wearables,23901.79,3,3.3,4.47,63.43,Germany,Retail
COMP07507,Competitor_A,Watches,26234.09,11,4.2,23.63,34.56,India,Retail
COMP07508,Competitor_E,Home Appliances,47497.51,8,4.8,21.79,67.16,India,Marketplace
COMP07509,Competitor_E,Wearables,10203.74,8,5.0,17.54,64.19,USA,Retail
COMP07510,Competitor_A,Watches,42755.63,4,3.6,14.83,37.8,Germany,Retail
COMP07511,Competitor_C,Watches,5657.36,6,3.6,18.12,38.3,USA,Retail
COMP07512,Competitor_B,Wearables,14280.17,10,4.1,19.86,84.98,Germany,Retail
COMP07513,Competitor_A,Mobile,25716.42,8,4.9,11.18,71.61,Germany,Online
COMP07514,Competitor_D,Audio,21184.3,3,3.7,13.76,87.95,Germany,Online
COMP07515,Competitor_A,Audio,43952.83,11,3.3,23.85,50.47,India,Retail
COMP07516,Competitor_D,Mobile,38271.64,10,3.6,14.45,22.28,Germany,Marketplace
COMP07517,Competitor_B,Watches,47041.0,10,3.4,4.57,66.99,Japan,Retail
COMP07518,Competitor_E,Mobile,44365.38,8,4.6,20.52,28.46,UK,Retail
COMP07519,Competitor_D,Wearables,46242.22,12,4.8,14.56,41.31,Japan,Retail
COMP07520,Competitor_C,Mobile,62151.11,6,4.4,2.52,51.34,Japan,Retail
COMP07521,Competitor_C,Audio,8577.89,12,3.7,9.99,78.92,Canada,Retail
COMP07522,Competitor_E,Watches,32781.0,8,4.3,18.49,66.25,Japan,Retail
COMP07523,Competitor_B,Home Appliances,25019.29,8,4.9,3.93,71.91,USA,Marketplace
COMP07524,Competitor_B,Audio,43308.34,9,3.4,22.59,51.54,Canada,Marketplace
COMP07525,Competitor_E,Mobile,4194.25,12,3.9,14.04,74.38,Germany,Retail
COMP07526,Competitor_D,Mobile,12373.81,10,3.2,20.18,26.41,Germany,Retail
COMP07527,Competitor_C,Mobile,8509.46,9,3.2,16.57,92.39,Japan,Retail
COMP07528,Competitor_C,Audio,35751.77,10,3.6,23.86,85.74,UK,Retail
COMP07529,Competitor_D,Wearables,4771.54,4,3.1,4.33,50.63,USA,Retail
COMP07530,Competitor_D,Audio,52698.22,9,4.8,5.74,82.05,Japan,Marketplace
COMP07531,Competitor_B,Mobile,19675.73,5,3.8,6.78,59.37,India,Marketplace
COMP07532,Competitor_E,Mobile,9856.87,6,3.8,13.5,25.7,USA,Online
COMP07533,Competitor_D,Wearables,10271.24,12,3.9,11.71,29.65,UK,Retail
COMP07534,Competitor_A,Mobile,35442.2,10,4.6,2.34,32.61,Japan,Online
COMP07535,Competitor_E,Audio,57094.37,7,4.4,8.73,90.28,Germany,Retail
COMP07536,Competitor_A,Mobile,32678.68,4,3.7,2.03,71.19,Canada,Retail
COMP07537,Competitor_B,Home Appliances,6420.1,6,3.1,7.99,49.96,Canada,Marketplace
COMP07538,Competitor_D,Home Appliances,26332.42,8,4.2,5.45,88.98,Canada,Online
COMP07539,Competitor_D,Watches,32139.46,8,4.4,16.35,58.27,Germany,Retail
COMP07540,Competitor_A,Home Appliances,28582.14,5,4.3,3.91,72.66,India,Online
COMP07541,Competitor_C,Home Appliances,30727.56,3,4.4,24.99,94.41,Germany,Online
COMP07542,Competitor_D,Watches,15646.66,9,3.8,24.87,71.36,India,Marketplace
COMP07543,Competitor_E,Wearables,7569.57,10,4.2,5.26,26.45,Germany,Retail
COMP07544,Competitor_B,Home Appliances,24669.96,7,3.8,9.89,38.08,Germany,Retail
COMP07545,Competitor_E,Home Appliances,9177.39,4,3.8,11.55,63.67,Canada,Online
COMP07546,Competitor_B,Watches,8774.58,9,4.4,5.84,96.79,India,Marketplace
COMP07547,Competitor_A,Watches,49877.53,5,3.2,21.73,76.73,UK,Online
COMP07548,Competitor_E,Wearables,7575.97,6,4.2,7.99,64.05,UK,Marketplace
COMP07549,Competitor_A,Home Appliances,27407.76,9,3.0,17.46,80.26,USA,Retail
COMP07550,Competitor_D,Home Appliances,33838.63,10,4.1,21.7,94.04,UK,Retail
COMP07551,Competitor_A,Mobile,57255.92,10,4.6,10.66,87.82,India,Marketplace
COMP07552,Competitor_B,Home Appliances,15901.41,5,5.0,7.42,94.88,Japan,Retail
COMP07553,Competitor_A,Audio,29437.6,12,4.0,10.85,23.19,USA,Online
COMP07554,Competitor_A,Mobile,48434.52,11,4.4,24.39,56.76,Germany,Marketplace
COMP07555,Competitor_A,Watches,62054.77,8,4.3,18.78,69.6,Japan,Marketplace
COMP07556,Competitor_A,Audio,35691.88,7,3.7,13.74,51.57,Germany,Online
COMP07557,Competitor_A,Home Appliances,4769.36,6,3.0,4.97,98.81,India,Marketplace
COMP07558,Competitor_E,Home Appliances,31437.81,8,3.3,7.23,26.26,Japan,Retail
COMP07559,Competitor_D,Audio,14666.19,9,4.0,6.27,41.97,USA,Marketplace
COMP07560,Competitor_C,Home Appliances,26064.7,6,4.9,13.87,29.99,India,Marketplace
COMP07561,Competitor_C,Home Appliances,27086.36,12,5.0,16.45,34.94,USA,Retail
COMP07562,Competitor_B,Home Appliances,37486.13,7,3.5,21.71,22.19,Canada,Retail
COMP07563,Competitor_A,Audio,30812.12,12,4.3,17.95,30.74,Japan,Retail
COMP07564,Competitor_D,Watches,7190.89,7,4.6,10.89,64.14,Canada,Marketplace
COMP07565,Competitor_C,Home Appliances,60263.94,8,4.4,4.73,37.55,India,Online
COMP07566,Competitor_D,Watches,29368.6,8,3.8,3.39,47.53,Japan,Online
COMP07567,Competitor_E,Watches,26970.72,11,3.8,20.58,56.15,Japan,Online
COMP07568,Competitor_D,Mobile,63961.14,6,3.7,24.11,77.48,Germany,Online
COMP07569,Competitor_C,Wearables,40108.5,3,4.8,17.89,48.64,India,Marketplace
COMP07570,Competitor_D,Watches,8315.7,8,4.2,9.27,22.06,Canada,Online
COMP07571,Competitor_D,Watches,44838.51,12,3.3,2.04,40.94,Germany,Marketplace
COMP07572,Competitor_E,Home Appliances,9079.46,4,4.8,22.44,25.56,Germany,Online
COMP07573,Competitor_A,Mobile,10544.1,6,4.0,6.16,54.49,India,Retail
COMP07574,Competitor_A,Home Appliances,34003.6,10,3.4,13.44,32.09,Canada,Retail
COMP07575,Competitor_A,Mobile,58090.18,9,3.3,2.38,36.52,Japan,Online
COMP07576,Competitor_B,Wearables,5266.09,12,3.2,18.32,70.99,Japan,Online
COMP07577,Competitor_C,Home Appliances,10629.16,8,4.6,7.7,27.23,India,Marketplace
COMP07578,Competitor_E,Watches,51213.49,6,3.1,20.91,26.37,Japan,Retail
COMP07579,Competitor_E,Wearables,7642.4,10,4.6,14.17,94.38,India,Online
COMP07580,Competitor_A,Watches,28378.08,6,4.0,17.42,60.35,India,Marketplace
COMP07581,Competitor_A,Watches,27091.85,10,4.6,18.98,69.33,UK,Online
COMP07582,Competitor_D,Wearables,8825.51,3,4.2,12.64,82.63,USA,Retail
COMP07583,Competitor_E,Audio,35981.56,4,3.4,14.04,88.13,India,Online
COMP07584,Competitor_D,Watches,38200.4,7,3.5,17.47,46.81,Canada,Online
COMP07585,Competitor_E,Mobile,14217.18,7,4.9,17.44,36.41,UK,Online
COMP07586,Competitor_C,Wearables,27731.3,11,4.9,20.24,93.15,India,Marketplace
COMP07587,Competitor_E,Audio,34283.74,4,3.9,24.92,91.36,Canada,Retail
COMP07588,Competitor_E,Watches,6797.83,4,3.7,21.21,82.88,Canada,Marketplace
COMP07589,Competitor_C,Wearables,23737.2,9,4.4,14.86,55.89,USA,Retail
COMP07590,Competitor_D,Watches,12746.97,10,3.7,23.76,80.68,Japan,Online
COMP07591,Competitor_D,Wearables,41417.15,11,3.4,6.37,42.03,Japan,Online
COMP07592,Competitor_A,Mobile,6522.5,4,4.6,5.48,97.96,Japan,Marketplace
COMP07593,Competitor_D,Wearables,27525.34,7,3.8,19.67,36.12,Germany,Marketplace
COMP07594,Competitor_A,Wearables,55833.91,8,4.4,3.69,43.0,India,Marketplace
COMP07595,Competitor_A,Home Appliances,4572.49,7,4.8,9.85,67.94,Germany,Retail
COMP07596,Competitor_E,Mobile,18757.54,6,4.5,10.75,96.41,India,Marketplace
COMP07597,Competitor_A,Wearables,34251.86,7,4.6,24.04,89.35,UK,Online
COMP07598,Competitor_B,Mobile,27078.73,9,4.7,23.21,29.55,USA,Online
COMP07599,Competitor_C,Home Appliances,14884.12,10,4.8,17.81,21.96,Japan,Retail
