purchase_id,company_id,product_id,customer_id,purchase_date,quantity,unit_price,discount,channel,region
PUR063919,C001,P0049,CUST03009,2025-02-12,1,33817.6,0.2,Marketplace,Central
PUR063920,C008,P0362,CUST01368,2023-05-05,3,16110.0,0.1,Marketplace,South
PUR063921,C002,P0084,CUST05863,2025-07-14,2,27847.35,0.05,Marketplace,North
PUR063922,C008,P0372,CUST09820,2024-06-04,3,25409.0,0.0,Retail Store,East
PUR063923,C010,P0458,CUST03220,2023-10-16,2,21508.95,0.05,Marketplace,South
PUR063924,C001,P0010,CUST03294,2023-04-05,3,29517.45,0.05,Online,South
PUR063925,C009,P0401,CUST04198,2023-03-27,2,20765.5,0.15,Retail Store,Central
PUR063926,C006,P0292,CUST04395,2025-11-24,2,5354.1,0.1,Online,East
PUR063927,C007,P0308,CUST02501,2023-09-04,3,27081.0,0.0,Retail Store,West
PUR063928,C002,P0055,CUST02720,2023-08-06,2,25680.6,0.1,Online,East
PUR063929,C003,P0120,CUST02487,2025-08-13,3,6758.4,0.2,Marketplace,West
PUR063930,C003,P0141,CUST00097,2024-11-07,2,9537.3,0.1,Online,Central
PUR063931,C001,P0031,CUST05574,2025-04-24,2,5510.95,0.05,Marketplace,North
PUR063932,C002,P0080,CUST01000,2025-11-17,2,33457.5,0.1,Marketplace,North
PUR063933,C010,P0491,CUST01814,2025-04-30,1,12789.0,0.0,Online,West
PUR063934,C006,P0253,CUST05410,2025-09-10,1,41189.3,0.15,Online,Central
PUR063935,C005,P0241,CUST08759,2025-10-22,2,21487.1,0.05,Retail Store,Central
PUR063936,C008,P0373,CUST06345,2025-09-25,2,15745.6,0.2,Marketplace,East
PUR063937,C004,P0185,CUST05340,2025-03-09,3,34143.3,0.1,Marketplace,East
PUR063938,C009,P0418,CUST04856,2023-12-08,1,18250.2,0.1,Marketplace,Central
PUR063939,C010,P0456,CUST07206,2023-09-29,1,27597.0,0.0,Marketplace,West
PUR063940,C001,P0004,CUST07372,2025-12-09,1,6543.3,0.15,Online,South
PUR063941,C003,P0147,CUST04261,2024-02-12,2,24848.0,0.0,Online,Central
PUR063942,C003,P0126,CUST04316,2023-11-19,1,9352.55,0.15,Online,Central
PUR063943,C010,P0460,CUST03592,2025-04-18,2,10238.4,0.2,Marketplace,Central
PUR063944,C008,P0362,CUST00675,2025-03-26,3,17005.0,0.05,Retail Store,South
PUR063945,C006,P0285,CUST09179,2025-01-05,3,44694.9,0.1,Marketplace,Central
PUR063946,C010,P0477,CUST02331,2024-06-22,3,16697.4,0.15,Marketplace,Central
PUR063947,C004,P0182,CUST09492,2024-09-16,2,8037.6,0.15,Online,Central
PUR063948,C001,P0042,CUST01930,2024-12-02,1,14494.4,0.2,Retail Store,South
PUR063949,C002,P0093,CUST09863,2025-08-06,3,33545.25,0.15,Online,Central
PUR063950,C006,P0269,CUST09267,2024-12-24,3,41230.95,0.05,Retail Store,Central
PUR063951,C009,P0414,CUST03552,2025-05-27,2,22735.8,0.15,Online,North
PUR063952,C010,P0494,CUST02219,2023-12-03,1,11704.0,0.0,Retail Store,North
PUR063953,C009,P0435,CUST07298,2024-11-07,3,33804.0,0.2,Online,East
PUR063954,C002,P0058,CUST00984,2024-10-15,1,28803.2,0.2,Online,West
PUR063955,C004,P0168,CUST09211,2025-05-02,1,14960.85,0.15,Retail Store,North
PUR063956,C005,P0248,CUST00334,2023-09-28,2,38954.65,0.15,Marketplace,West
PUR063957,C001,P0024,CUST09047,2025-01-24,1,6400.8,0.1,Marketplace,East
PUR063958,C010,P0452,CUST01341,2023-09-28,1,43545.15,0.05,Marketplace,East
PUR063959,C001,P0034,CUST05083,2024-04-15,1,34052.0,0.2,Marketplace,North
PUR063960,C004,P0192,CUST03704,2025-02-12,3,21714.3,0.1,Marketplace,East
PUR063961,C006,P0295,CUST00324,2024-08-04,3,22350.65,0.05,Marketplace,Central
PUR063962,C001,P0011,CUST03619,2024-05-13,2,8052.0,0.2,Retail Store,North
PUR063963,C003,P0136,CUST08401,2024-10-18,3,7533.55,0.15,Retail Store,Central
PUR063964,C004,P0180,CUST08417,2025-08-01,2,7603.2,0.2,Retail Store,East
PUR063965,C010,P0487,CUST01774,2023-07-13,3,32973.2,0.15,Marketplace,East
PUR063966,C009,P0416,CUST01558,2024-02-21,3,31476.8,0.2,Retail Store,South
PUR063967,C007,P0302,CUST08934,2023-12-29,1,10374.0,0.05,Marketplace,East
PUR063968,C003,P0125,CUST00947,2025-11-23,3,23901.15,0.15,Retail Store,Central
PUR063969,C004,P0172,CUST00943,2024-01-07,3,41337.2,0.15,Online,West
PUR063970,C003,P0113,CUST02568,2023-05-20,1,28982.4,0.2,Online,South
PUR063971,C003,P0131,CUST07142,2023-10-16,3,10310.4,0.2,Retail Store,West
PUR063972,C004,P0189,CUST09147,2024-04-08,2,17530.4,0.2,Marketplace,Central
PUR063973,C004,P0174,CUST03259,2025-09-14,2,36265.3,0.05,Retail Store,South
PUR063974,C010,P0455,CUST09751,2023-02-09,3,24399.8,0.05,Retail Store,North
PUR063975,C008,P0364,CUST00562,2023-12-19,1,39530.0,0.0,Marketplace,West
PUR063976,C007,P0306,CUST00678,2023-08-02,1,30277.85,0.15,Marketplace,North
PUR063977,C007,P0347,CUST05324,2024-12-16,2,36289.05,0.15,Marketplace,Central
PUR063978,C006,P0298,CUST04434,2024-12-04,1,24760.5,0.15,Marketplace,East
PUR063979,C001,P0003,CUST03629,2023-03-29,2,16346.35,0.15,Online,West
PUR063980,C008,P0372,CUST02896,2023-06-10,3,24138.55,0.05,Retail Store,South
PUR063981,C004,P0166,CUST03808,2023-09-16,2,34500.8,0.2,Marketplace,West
PUR063982,C003,P0132,CUST05835,2025-08-26,3,20523.2,0.2,Marketplace,South
PUR063983,C009,P0415,CUST06791,2024-01-11,1,27471.6,0.1,Marketplace,East
PUR063984,C007,P0328,CUST00317,2025-05-22,1,5930.45,0.15,Retail Store,West
PUR063985,C008,P0392,CUST03696,2025-08-06,1,43789.5,0.1,Marketplace,North
PUR063986,C009,P0433,CUST00356,2024-02-04,2,32763.6,0.1,Retail Store,West
PUR063987,C010,P0496,CUST02703,2024-03-16,2,34923.6,0.1,Marketplace,Central
PUR063988,C002,P0079,CUST04515,2023-09-10,3,34809.2,0.15,Online,West
PUR063989,C008,P0356,CUST00184,2024-06-28,2,21208.0,0.0,Online,North
PUR063990,C010,P0474,CUST02996,2024-08-10,3,31728.1,0.05,Online,North
PUR063991,C006,P0273,CUST07863,2024-06-06,3,21443.4,0.1,Online,North
PUR063992,C005,P0211,CUST01155,2025-06-11,1,3042.9,0.1,Marketplace,West
PUR063993,C008,P0380,CUST09757,2024-08-15,3,22314.55,0.05,Online,Central
PUR063994,C005,P0239,CUST02028,2024-11-02,2,29963.0,0.05,Online,Central
PUR063995,C008,P0376,CUST09086,2023-04-22,1,15300.0,0.0,Retail Store,North
PUR063996,C004,P0165,CUST07248,2023-02-11,1,35250.4,0.2,Online,East
PUR063997,C008,P0363,CUST09540,2025-01-16,2,1538.5,0.15,Online,West
PUR063998,C003,P0137,CUST06320,2025-09-30,2,39704.0,0.2,Marketplace,South
PUR063999,C007,P0324,CUST08455,2024-12-19,1,33821.5,0.15,Online,Central
PUR064000,C009,P0404,CUST05039,2025-03-30,3,22003.95,0.15,Online,East
PUR064001,C009,P0429,CUST07028,2024-09-09,3,5487.2,0.05,Retail Store,North
PUR064002,C001,P0025,CUST02308,2024-06-17,1,21960.6,0.15,Marketplace,East
PUR064003,C006,P0285,CUST04759,2023-08-21,1,44694.9,0.1,Online,North
PUR064004,C003,P0102,CUST04285,2024-12-26,1,8822.15,0.15,Retail Store,Central
PUR064005,C004,P0192,CUST07065,2023-05-30,3,21714.3,0.1,Marketplace,East
PUR064006,C006,P0273,CUST01516,2023-07-22,2,21443.4,0.1,Marketplace,North
PUR064007,C007,P0331,CUST06606,2023-04-09,1,5618.3,0.05,Retail Store,South
PUR064008,C003,P0124,CUST04308,2023-08-23,1,5999.2,0.2,Marketplace,South
PUR064009,C005,P0215,CUST08509,2025-07-06,3,5800.8,0.2,Marketplace,Central
PUR064010,C006,P0271,CUST06485,2024-08-16,2,26644.95,0.15,Online,North
PUR064011,C001,P0025,CUST08440,2023-01-16,2,25836.0,0.0,Retail Store,East
PUR064012,C002,P0088,CUST06318,2023-07-25,1,10634.4,0.2,Marketplace,North
PUR064013,C005,P0206,CUST06447,2023-10-17,2,20035.0,0.0,Retail Store,West
PUR064014,C008,P0371,CUST00333,2025-04-18,3,27821.7,0.1,Retail Store,North
PUR064015,C007,P0346,CUST07048,2024-09-10,2,32853.6,0.2,Online,West
PUR064016,C007,P0333,CUST05963,2023-10-30,1,23168.8,0.2,Marketplace,East
PUR064017,C002,P0055,CUST01147,2024-02-19,3,27107.3,0.05,Online,North
PUR064018,C001,P0044,CUST00077,2024-11-12,1,24869.0,0.0,Online,North
PUR064019,C007,P0320,CUST05790,2024-10-02,1,12426.3,0.1,Retail Store,Central
PUR064020,C007,P0307,CUST06213,2024-05-13,1,28681.2,0.1,Online,Central
PUR064021,C004,P0181,CUST08367,2025-04-13,1,5249.7,0.1,Marketplace,West
PUR064022,C007,P0335,CUST05560,2024-01-19,1,12663.9,0.1,Retail Store,East
PUR064023,C007,P0302,CUST09995,2023-04-13,1,9828.0,0.1,Retail Store,South
PUR064024,C001,P0016,CUST01659,2023-12-06,1,35911.0,0.0,Online,East
PUR064025,C002,P0068,CUST06241,2024-06-02,1,30676.0,0.2,Marketplace,North
PUR064026,C009,P0444,CUST06332,2025-01-26,1,18043.2,0.1,Retail Store,South
PUR064027,C002,P0058,CUST07960,2024-07-28,2,30603.4,0.15,Online,North
PUR064028,C002,P0063,CUST07445,2024-04-20,3,17155.2,0.2,Marketplace,North
PUR064029,C001,P0027,CUST07214,2025-11-25,2,32256.3,0.05,Retail Store,East
PUR064030,C006,P0280,CUST00373,2024-12-31,2,16635.0,0.0,Marketplace,West
PUR064031,C005,P0242,CUST08744,2023-01-27,3,38748.6,0.1,Online,South
PUR064032,C002,P0087,CUST07710,2023-10-10,2,33345.9,0.1,Retail Store,West
PUR064033,C003,P0128,CUST09731,2025-10-11,2,3715.35,0.15,Retail Store,South
PUR064034,C010,P0478,CUST08697,2023-05-01,3,30941.6,0.2,Marketplace,Central
PUR064035,C003,P0134,CUST03350,2025-06-18,1,32848.15,0.05,Retail Store,North
PUR064036,C001,P0033,CUST05673,2024-05-05,2,17415.4,0.05,Retail Store,South
PUR064037,C002,P0083,CUST07860,2023-02-05,1,30130.2,0.05,Marketplace,West
PUR064038,C002,P0072,CUST04544,2025-02-25,2,35216.5,0.05,Retail Store,North
PUR064039,C007,P0334,CUST02914,2025-04-18,1,43420.0,0.0,Online,North
PUR064040,C001,P0011,CUST09990,2025-04-13,3,9561.75,0.05,Online,South
PUR064041,C005,P0242,CUST00789,2023-11-05,3,38748.6,0.1,Marketplace,East
PUR064042,C008,P0372,CUST07241,2024-05-27,3,20327.2,0.2,Retail Store,North
PUR064043,C009,P0431,CUST08527,2024-05-24,1,32189.4,0.1,Retail Store,North
PUR064044,C009,P0403,CUST02259,2024-12-14,3,46624.0,0.0,Marketplace,South
PUR064045,C010,P0469,CUST07718,2025-12-07,2,16311.6,0.1,Retail Store,East
PUR064046,C003,P0118,CUST00046,2024-10-30,1,948.0,0.2,Online,West
PUR064047,C001,P0028,CUST03429,2025-09-12,3,40725.0,0.1,Marketplace,North
PUR064048,C008,P0373,CUST09220,2023-09-29,1,15745.6,0.2,Marketplace,North
PUR064049,C002,P0084,CUST04740,2023-02-23,2,26381.7,0.1,Online,Central
PUR064050,C003,P0102,CUST07548,2023-04-28,1,8822.15,0.15,Online,East
PUR064051,C007,P0326,CUST04749,2023-05-25,1,27415.8,0.1,Retail Store,Central
PUR064052,C003,P0149,CUST04089,2024-08-05,1,42265.5,0.05,Retail Store,West
PUR064053,C002,P0089,CUST07847,2024-03-15,3,15900.8,0.2,Retail Store,Central
PUR064054,C001,P0045,CUST01560,2023-06-13,2,42469.75,0.05,Online,South
PUR064055,C008,P0400,CUST09374,2024-06-07,2,23376.65,0.05,Marketplace,North
PUR064056,C009,P0412,CUST04442,2023-10-17,3,6277.25,0.15,Marketplace,South
PUR064057,C006,P0253,CUST07535,2023-09-24,3,48458.0,0.0,Marketplace,South
PUR064058,C008,P0392,CUST04476,2023-08-14,3,48655.0,0.0,Marketplace,East
PUR064059,C010,P0489,CUST00986,2024-10-18,1,31260.8,0.2,Online,South
PUR064060,C001,P0027,CUST09162,2023-12-13,2,28860.9,0.15,Marketplace,West
PUR064061,C007,P0305,CUST09656,2023-07-04,2,26673.0,0.0,Retail Store,West
PUR064062,C007,P0328,CUST08513,2023-05-20,1,6628.15,0.05,Online,East
PUR064063,C010,P0473,CUST00915,2025-11-02,1,13203.05,0.15,Marketplace,East
PUR064064,C001,P0017,CUST07179,2024-04-24,2,39068.8,0.2,Online,Central
PUR064065,C007,P0345,CUST03953,2025-11-18,1,9345.0,0.0,Retail Store,West
PUR064066,C008,P0384,CUST01182,2025-11-25,3,7081.6,0.2,Retail Store,North
PUR064067,C005,P0243,CUST09053,2025-03-24,1,40907.95,0.05,Online,West
PUR064068,C009,P0428,CUST06013,2023-10-15,2,9412.05,0.15,Retail Store,North
PUR064069,C010,P0474,CUST09883,2024-08-23,2,30058.2,0.1,Marketplace,North
PUR064070,C007,P0325,CUST02825,2025-07-15,2,29137.45,0.05,Marketplace,South
PUR064071,C002,P0061,CUST08548,2023-08-07,2,2218.25,0.05,Online,South
PUR064072,C010,P0500,CUST07666,2023-12-29,1,2387.35,0.05,Online,West
PUR064073,C005,P0214,CUST06043,2024-12-18,2,10625.85,0.15,Online,Central
PUR064074,C003,P0115,CUST04305,2025-04-10,3,22291.2,0.1,Online,West
PUR064075,C009,P0407,CUST01338,2024-05-09,2,1586.7,0.1,Marketplace,West
PUR064076,C010,P0468,CUST09061,2024-08-21,3,21740.45,0.15,Retail Store,South
PUR064077,C006,P0294,CUST06275,2024-11-12,3,14511.25,0.05,Online,Central
PUR064078,C010,P0488,CUST09313,2024-01-05,1,11209.5,0.1,Retail Store,South
PUR064079,C007,P0346,CUST08638,2023-01-10,1,32853.6,0.2,Marketplace,South
PUR064080,C003,P0104,CUST09108,2023-07-11,2,20968.8,0.2,Online,South
PUR064081,C009,P0446,CUST08198,2025-07-02,1,37156.8,0.2,Marketplace,North
PUR064082,C002,P0055,CUST09219,2025-08-15,1,22827.2,0.2,Retail Store,Central
PUR064083,C002,P0094,CUST00336,2023-11-21,2,27756.9,0.1,Retail Store,South
PUR064084,C001,P0004,CUST03992,2023-05-20,3,6543.3,0.15,Retail Store,Central
PUR064085,C007,P0318,CUST06635,2023-10-04,1,3808.55,0.05,Online,North
PUR064086,C008,P0376,CUST04014,2024-05-23,3,14535.0,0.05,Marketplace,South
PUR064087,C006,P0285,CUST01459,2025-04-27,3,47177.95,0.05,Online,East
PUR064088,C003,P0126,CUST02094,2024-07-16,2,8802.4,0.2,Marketplace,South
PUR064089,C001,P0042,CUST02179,2023-03-06,1,16306.2,0.1,Online,East
PUR064090,C007,P0301,CUST03599,2023-10-14,1,45376.0,0.0,Marketplace,East
PUR064091,C003,P0136,CUST04141,2023-09-27,3,7533.55,0.15,Marketplace,North
PUR064092,C005,P0201,CUST07171,2024-02-12,1,11477.55,0.15,Marketplace,Central
PUR064093,C006,P0292,CUST06276,2024-03-10,2,5056.65,0.15,Online,Central
PUR064094,C003,P0145,CUST07562,2023-03-26,2,28949.35,0.05,Online,South
PUR064095,C004,P0174,CUST07854,2025-11-23,3,34356.6,0.1,Retail Store,Central
PUR064096,C002,P0081,CUST08796,2024-08-24,2,47331.0,0.0,Marketplace,East
PUR064097,C006,P0289,CUST00051,2025-07-29,3,30500.55,0.15,Retail Store,Central
PUR064098,C010,P0482,CUST08036,2023-03-03,1,25786.8,0.05,Retail Store,South
PUR064099,C010,P0481,CUST03461,2024-08-03,3,44604.4,0.05,Retail Store,West
PUR064100,C005,P0234,CUST08651,2023-10-07,2,35963.2,0.05,Retail Store,Central
PUR064101,C010,P0490,CUST02089,2024-06-09,2,19962.25,0.15,Retail Store,South
PUR064102,C002,P0082,CUST04515,2024-03-05,1,12586.4,0.2,Retail Store,North
PUR064103,C005,P0232,CUST03284,2025-01-18,1,3461.2,0.15,Marketplace,East
PUR064104,C001,P0023,CUST09047,2023-06-14,3,17328.6,0.1,Marketplace,East
PUR064105,C005,P0202,CUST04643,2023-04-29,1,9044.1,0.1,Marketplace,West
PUR064106,C008,P0379,CUST05598,2023-02-20,3,2401.2,0.1,Online,South
PUR064107,C009,P0447,CUST07589,2023-12-24,3,15517.0,0.0,Online,East
PUR064108,C007,P0325,CUST08470,2024-05-25,1,24536.8,0.2,Retail Store,East
PUR064109,C006,P0254,CUST02341,2025-11-14,1,20150.1,0.1,Marketplace,West
PUR064110,C001,P0021,CUST08874,2024-10-02,3,6984.4,0.05,Online,Central
PUR064111,C005,P0209,CUST01569,2023-04-14,2,35213.65,0.05,Marketplace,Central
PUR064112,C008,P0379,CUST01223,2023-06-07,2,2267.8,0.15,Online,Central
PUR064113,C003,P0144,CUST02250,2023-08-27,1,2771.2,0.2,Retail Store,South
PUR064114,C009,P0440,CUST03230,2024-04-22,2,9937.0,0.0,Online,South
PUR064115,C004,P0153,CUST08821,2024-09-09,1,40141.0,0.0,Retail Store,Central
PUR064116,C002,P0067,CUST03371,2023-12-12,1,41571.8,0.15,Marketplace,West
PUR064117,C009,P0441,CUST00611,2025-09-07,3,37275.0,0.0,Retail Store,East
PUR064118,C009,P0404,CUST06672,2023-11-19,3,24592.65,0.05,Retail Store,East
PUR064119,C005,P0217,CUST07750,2024-10-12,1,7434.95,0.15,Online,South
PUR064120,C010,P0464,CUST02899,2025-07-12,2,34262.65,0.15,Online,North
PUR064121,C004,P0184,CUST00778,2023-06-22,2,7362.4,0.2,Retail Store,Central
PUR064122,C010,P0493,CUST05117,2024-03-29,3,42330.0,0.0,Retail Store,North
PUR064123,C004,P0177,CUST04064,2023-03-23,2,8410.75,0.15,Marketplace,South
PUR064124,C006,P0297,CUST04228,2025-11-27,3,35119.2,0.2,Online,East
PUR064125,C005,P0220,CUST08034,2024-12-29,3,6118.0,0.0,Marketplace,Central
PUR064126,C004,P0158,CUST04273,2025-03-18,2,25371.0,0.1,Online,West
PUR064127,C005,P0219,CUST01900,2023-05-18,2,36226.0,0.0,Marketplace,Central
PUR064128,C007,P0348,CUST08682,2023-03-06,1,14741.0,0.0,Retail Store,East
PUR064129,C010,P0478,CUST05263,2023-04-20,2,36743.15,0.05,Online,Central
PUR064130,C001,P0032,CUST09800,2025-05-24,2,25258.6,0.15,Online,West
PUR064131,C010,P0491,CUST09984,2024-12-16,1,12789.0,0.0,Online,East
PUR064132,C002,P0086,CUST08369,2025-07-03,1,23803.0,0.0,Retail Store,North
PUR064133,C002,P0061,CUST08525,2023-03-14,2,2101.5,0.1,Marketplace,South
PUR064134,C002,P0081,CUST03505,2024-01-05,2,47331.0,0.0,Marketplace,North
PUR064135,C008,P0393,CUST01365,2023-02-23,1,42964.0,0.0,Marketplace,West
PUR064136,C010,P0480,CUST05780,2024-12-10,2,31071.0,0.0,Marketplace,North
PUR064137,C006,P0260,CUST01130,2025-12-25,3,17623.9,0.15,Retail Store,West
PUR064138,C004,P0173,CUST00569,2024-02-09,1,3040.0,0.0,Online,West
PUR064139,C006,P0260,CUST05414,2023-01-02,2,17623.9,0.15,Marketplace,Central
PUR064140,C004,P0192,CUST02873,2025-07-06,1,20507.95,0.15,Retail Store,East
PUR064141,C010,P0494,CUST04220,2024-08-27,3,9363.2,0.2,Marketplace,South
PUR064142,C007,P0341,CUST09159,2025-10-14,2,16245.0,0.0,Online,South
PUR064143,C010,P0455,CUST01950,2024-01-20,2,23115.6,0.1,Marketplace,West
PUR064144,C007,P0335,CUST09475,2024-10-30,1,13367.45,0.05,Retail Store,Central
PUR064145,C009,P0438,CUST03170,2024-05-18,2,42403.1,0.15,Marketplace,South
PUR064146,C010,P0496,CUST03526,2024-08-24,3,34923.6,0.1,Marketplace,East
PUR064147,C010,P0457,CUST04338,2023-08-14,2,14464.8,0.1,Retail Store,South
PUR064148,C010,P0494,CUST09887,2025-11-13,2,11118.8,0.05,Marketplace,South
PUR064149,C008,P0400,CUST04282,2025-01-26,2,22146.3,0.1,Marketplace,South
PUR064150,C009,P0403,CUST01884,2024-01-19,2,46624.0,0.0,Retail Store,South
PUR064151,C010,P0464,CUST00570,2025-04-10,3,40309.0,0.0,Retail Store,Central
PUR064152,C002,P0059,CUST09318,2023-11-13,1,3436.0,0.2,Online,West
PUR064153,C006,P0287,CUST01469,2025-06-19,2,15489.55,0.15,Marketplace,West
PUR064154,C010,P0482,CUST06530,2024-04-21,3,25786.8,0.05,Online,East
PUR064155,C007,P0345,CUST05647,2023-05-05,1,7476.0,0.2,Online,South
PUR064156,C003,P0111,CUST02469,2024-05-28,2,45226.0,0.0,Online,North
PUR064157,C006,P0251,CUST08667,2023-08-25,2,12754.0,0.0,Marketplace,North
PUR064158,C007,P0343,CUST03432,2024-02-24,1,35464.5,0.1,Online,Central
PUR064159,C007,P0350,CUST04153,2025-02-12,1,33050.55,0.15,Retail Store,North
PUR064160,C001,P0028,CUST08875,2024-08-05,2,40725.0,0.1,Marketplace,East
PUR064161,C005,P0215,CUST07046,2023-11-01,2,6525.9,0.1,Marketplace,East
PUR064162,C007,P0343,CUST07482,2024-07-24,2,31524.0,0.2,Online,West
PUR064163,C009,P0434,CUST00867,2024-07-02,2,43698.0,0.0,Marketplace,West
PUR064164,C005,P0219,CUST08217,2023-02-22,2,32603.4,0.1,Retail Store,North
PUR064165,C010,P0486,CUST02343,2024-09-04,2,31602.7,0.05,Retail Store,West
PUR064166,C001,P0020,CUST03845,2025-07-03,3,32705.1,0.1,Online,Central
PUR064167,C003,P0112,CUST09620,2025-11-11,1,17683.4,0.15,Online,North
PUR064168,C001,P0011,CUST01915,2023-12-17,1,10065.0,0.0,Retail Store,East
PUR064169,C001,P0042,CUST07782,2025-11-18,2,14494.4,0.2,Marketplace,North
PUR064170,C010,P0482,CUST00607,2023-04-26,1,21715.2,0.2,Marketplace,Central
PUR064171,C008,P0374,CUST04292,2024-12-17,1,41516.9,0.05,Marketplace,South
PUR064172,C006,P0275,CUST07063,2023-08-05,2,29716.95,0.05,Marketplace,West
PUR064173,C001,P0038,CUST00879,2025-05-24,1,39591.25,0.05,Retail Store,Central
PUR064174,C007,P0343,CUST06359,2025-01-19,1,33494.25,0.15,Marketplace,East
PUR064175,C007,P0327,CUST08731,2023-08-25,2,8858.0,0.0,Online,West
PUR064176,C002,P0063,CUST05294,2023-07-25,1,21444.0,0.0,Marketplace,West
PUR064177,C003,P0107,CUST00128,2025-02-02,2,23911.2,0.2,Retail Store,West
PUR064178,C003,P0111,CUST01927,2024-08-13,1,42964.7,0.05,Marketplace,South
PUR064179,C008,P0377,CUST01498,2025-09-03,3,18504.0,0.1,Online,Central
PUR064180,C009,P0445,CUST08110,2025-12-04,2,35165.6,0.2,Online,East
PUR064181,C002,P0063,CUST02823,2025-07-18,1,17155.2,0.2,Online,North
PUR064182,C002,P0094,CUST01069,2024-09-18,3,26214.85,0.15,Retail Store,South
PUR064183,C002,P0065,CUST07649,2023-11-21,2,44353.0,0.0,Online,West
PUR064184,C008,P0390,CUST09030,2025-12-08,3,35621.1,0.1,Retail Store,West
PUR064185,C007,P0331,CUST02405,2024-01-01,1,5618.3,0.05,Marketplace,South
PUR064186,C006,P0258,CUST03232,2025-03-13,3,5842.05,0.15,Marketplace,West
PUR064187,C002,P0060,CUST02376,2023-09-09,2,27048.7,0.15,Online,East
PUR064188,C001,P0007,CUST06622,2025-02-25,1,13257.0,0.1,Marketplace,North
PUR064189,C002,P0070,CUST05198,2023-04-30,2,40961.5,0.15,Online,Central
PUR064190,C002,P0052,CUST02606,2023-07-14,2,30502.6,0.05,Marketplace,East
PUR064191,C009,P0439,CUST05339,2024-01-09,2,19449.0,0.0,Marketplace,Central
PUR064192,C005,P0212,CUST06434,2024-10-15,2,22957.0,0.0,Marketplace,East
PUR064193,C006,P0278,CUST02411,2024-09-29,3,35584.0,0.0,Marketplace,Central
PUR064194,C010,P0458,CUST03577,2025-05-18,2,22641.0,0.0,Marketplace,North
PUR064195,C002,P0068,CUST04081,2023-09-05,1,38345.0,0.0,Retail Store,West
PUR064196,C001,P0048,CUST07251,2024-01-28,2,36073.6,0.2,Online,South
PUR064197,C007,P0339,CUST06856,2025-08-25,1,16502.0,0.0,Retail Store,Central
PUR064198,C004,P0193,CUST02746,2024-02-13,1,8044.0,0.0,Marketplace,East
PUR064199,C001,P0025,CUST09672,2023-04-25,1,20668.8,0.2,Retail Store,North
PUR064200,C006,P0300,CUST01713,2025-09-06,3,22188.4,0.15,Retail Store,South
PUR064201,C007,P0335,CUST00208,2024-01-16,2,12663.9,0.1,Retail Store,North
PUR064202,C010,P0457,CUST00572,2023-01-06,3,13661.2,0.15,Marketplace,North
PUR064203,C002,P0073,CUST05229,2024-01-19,2,39748.0,0.2,Retail Store,West
PUR064204,C004,P0161,CUST03259,2023-02-12,1,18662.4,0.1,Retail Store,East
PUR064205,C009,P0427,CUST01378,2025-10-12,2,16397.35,0.15,Online,West
PUR064206,C006,P0260,CUST03469,2025-03-10,1,20734.0,0.0,Retail Store,North
PUR064207,C008,P0374,CUST00589,2024-02-01,3,39331.8,0.1,Online,South
PUR064208,C008,P0360,CUST03782,2025-06-11,3,40640.2,0.15,Marketplace,Central
PUR064209,C004,P0182,CUST05806,2025-05-04,3,7564.8,0.2,Marketplace,Central
PUR064210,C004,P0155,CUST08897,2025-01-05,3,11657.75,0.15,Marketplace,West
PUR064211,C010,P0486,CUST04501,2025-01-14,2,33266.0,0.0,Online,East
PUR064212,C002,P0083,CUST08834,2023-06-26,2,25372.8,0.2,Online,Central
PUR064213,C005,P0223,CUST08217,2024-07-27,3,39901.6,0.2,Marketplace,Central
PUR064214,C006,P0279,CUST03140,2023-07-27,1,39386.05,0.05,Retail Store,South
PUR064215,C004,P0159,CUST03682,2024-06-03,2,7118.35,0.05,Online,North
PUR064216,C006,P0252,CUST07092,2024-02-19,3,30367.2,0.2,Retail Store,South
PUR064217,C005,P0209,CUST07591,2024-08-20,3,35213.65,0.05,Online,South
PUR064218,C001,P0048,CUST00426,2024-03-04,1,45092.0,0.0,Online,South
PUR064219,C005,P0211,CUST02505,2025-02-25,3,3211.95,0.05,Marketplace,South
PUR064220,C002,P0062,CUST09863,2025-10-20,3,10196.6,0.15,Online,East
PUR064221,C006,P0286,CUST06056,2023-07-04,1,48119.0,0.0,Online,Central
PUR064222,C009,P0407,CUST05039,2023-12-08,1,1586.7,0.1,Retail Store,Central
PUR064223,C008,P0361,CUST05821,2024-02-02,2,11357.25,0.05,Retail Store,Central
PUR064224,C007,P0337,CUST00246,2023-01-09,1,40132.0,0.0,Marketplace,East
PUR064225,C002,P0055,CUST07019,2024-12-26,1,24253.9,0.15,Online,East
PUR064226,C007,P0314,CUST07506,2025-10-27,2,20910.85,0.15,Online,West
PUR064227,C001,P0047,CUST06281,2023-12-20,1,26979.3,0.1,Online,South
PUR064228,C001,P0002,CUST02205,2025-04-10,3,5712.0,0.2,Online,West
PUR064229,C003,P0135,CUST07706,2024-03-05,3,24212.7,0.1,Online,Central
PUR064230,C009,P0430,CUST06077,2024-04-05,3,34385.25,0.05,Marketplace,North
PUR064231,C006,P0273,CUST01873,2025-03-30,3,20252.1,0.15,Online,West
PUR064232,C002,P0073,CUST02202,2025-12-12,1,39748.0,0.2,Online,Central
PUR064233,C006,P0265,CUST03738,2023-12-22,3,6770.4,0.2,Online,West
