purchase_id,company_id,product_id,customer_id,purchase_date,quantity,unit_price,discount,channel,region
PUR034380,C010,P0456,CUST09270,2024-06-15,2.0,26217.15,0.05,Retail Store,North
PUR042803,C007,P0322,CUST00292,2024-06-15,3.0,33934.95,0.05,Marketplace,North
PUR031288,C005,P0208,CUST02390,2024-06-15,2.0,28641.6,0.2,Retail Store,North
PUR010592,C007,P0342,CUST02914,2024-06-15,1.0,19985.4,0.1,Retail Store,South
PUR068571,C006,P0269,CUST06935,2024-06-15,2.0,39060.9,0.1,Online,East
PUR033470,C007,P0320,CUST09743,2024-06-15,3.0,13807.0,0.0,Online,South
PUR005505,C006,P0274,CUST02193,2024-06-15,1.0,22308.85,0.05,Marketplace,Central
PUR023260,C001,P0017,CUST07444,2024-06-15,3.0,41510.6,0.15,Retail Store,West
PUR085985,C002,P0092,CUST07923,2024-06-15,1.0,5575.0,0.0,Retail Store,South
PUR010383,C009,P0413,CUST04498,2024-06-15,1.0,9994.3,0.15,Retail Store,North
PUR068421,C005,P0225,CUST05269,2024-06-15,2.0,20591.2,0.2,Marketplace,North
PUR019550,C001,P0040,CUST08870,2024-06-15,2.0,2829.6,0.2,Marketplace,North
PUR083925,C007,P0314,CUST02801,2024-06-15,3.0,24601.0,0.0,Marketplace,Central
PUR021914,C002,P0088,CUST07507,2024-06-15,3.0,10634.4,0.2,Online,South
PUR083797,C004,P0175,CUST04273,2024-06-15,2.0,28558.4,0.2,Online,North
PUR075489,C003,P0116,CUST08835,2024-06-15,1.0,12095.1,0.1,Marketplace,North
PUR055050,C007,P0331,CUST06804,2024-06-15,1.0,5618.3,0.05,Online,West
PUR077209,C006,P0294,CUST02364,2024-06-15,1.0,14511.25,0.05,Online,East
PUR035101,C007,P0325,CUST00485,2024-06-15,2.0,26070.35,0.15,Retail Store,Central
PUR041398,C007,P0350,CUST08688,2024-06-15,3.0,36938.85,0.05,Retail Store,North
PUR080152,C010,P0485,CUST08970,2024-06-15,2.0,5835.85,0.05,Retail Store,Central
PUR055836,C008,P0383,CUST09628,2024-06-15,1.0,25114.4,0.2,Marketplace,West
PUR093590,C010,P0474,CUST02002,2024-06-15,3.0,31728.1,0.05,Marketplace,South
PUR029686,C008,P0371,CUST04095,2024-06-15,3.0,29367.35,0.05,Marketplace,Central
PUR096164,C001,P0027,CUST08575,2024-06-15,3.0,32256.3,0.05,Online,South
PUR076884,C007,P0329,CUST03936,2024-06-15,2.0,22001.6,0.2,Retail Store,East
PUR055720,C002,P0054,CUST02999,2024-06-15,2.0,23491.8,0.1,Online,North
PUR030104,C006,P0257,CUST09698,2024-06-15,3.0,27131.4,0.1,Marketplace,Central
PUR057445,C009,P0401,CUST06271,2024-06-15,1.0,23208.5,0.05,Retail Store,East
PUR055286,C004,P0186,CUST01170,2024-06-15,2.0,33206.4,0.2,Online,East
PUR094836,C007,P0319,CUST08763,2024-06-15,1.0,1522.0,0.0,Retail Store,East
PUR002125,C002,P0070,CUST09063,2024-06-15,1.0,43371.0,0.1,Marketplace,North
PUR066389,C007,P0346,CUST03899,2024-06-15,1.0,32853.6,0.2,Marketplace,West
PUR002328,C001,P0016,CUST05602,2024-06-15,3.0,35911.0,0.0,Retail Store,Central
PUR080864,C005,P0237,CUST08938,2024-06-15,3.0,1903.8,0.05,Retail Store,Central
PUR050790,C002,P0096,CUST08553,2024-06-15,3.0,27134.4,0.2,Online,South
PUR016325,C005,P0233,CUST02923,2024-06-15,1.0,18587.7,0.1,Online,West
PUR035727,C002,P0087,CUST00370,2024-06-15,3.0,29640.8,0.2,Marketplace,South
PUR096125,C010,P0464,CUST05489,2024-06-15,1.0,40309.0,0.0,Online,East
PUR049105,C007,P0319,CUST02850,2024-06-15,2.0,1522.0,0.0,Marketplace,North
PUR056930,C006,P0257,CUST03085,2024-06-15,3.0,25624.1,0.15,Retail Store,East
PUR001488,C007,P0332,CUST04130,2024-06-15,1.0,29650.45,0.05,Marketplace,South
PUR045826,C009,P0431,CUST08075,2024-06-15,2.0,33977.7,0.05,Retail Store,North
PUR030721,C010,P0481,CUST06754,2024-06-15,3.0,42256.8,0.1,Retail Store,Central
PUR099975,C001,P0026,CUST00379,2024-06-15,2.0,12213.6,0.2,Retail Store,North
PUR074682,C007,P0320,CUST07813,2024-06-15,2.0,13807.0,0.0,Online,Central
PUR017260,C001,P0028,CUST02079,2024-06-15,3.0,38462.5,0.15,Marketplace,Central
PUR083178,C001,P0020,CUST02862,2024-06-15,2.0,32705.1,0.1,Online,South
PUR009595,C010,P0461,CUST07643,2024-06-15,2.0,34636.65,0.15,Online,Central
PUR067162,C010,P0468,CUST09066,2024-06-15,1.0,25577.0,0.0,Online,Central
PUR065324,C005,P0207,CUST03937,2024-06-15,1.0,30851.6,0.15,Retail Store,South
PUR027683,C005,P0238,CUST06148,2024-06-15,1.0,31603.85,0.15,Retail Store,South
PUR063379,C004,P0155,CUST09494,2024-06-15,2.0,13029.25,0.05,Marketplace,Central
PUR062477,C003,P0130,CUST01133,2024-06-15,2.0,36819.9,0.1,Online,North
PUR062817,C007,P0320,CUST04992,2024-06-15,2.0,13116.65,0.05,Marketplace,East
PUR029609,C003,P0106,CUST06238,2024-06-15,2.0,20475.65,0.15,Retail Store,West
PUR095193,C001,P0017,CUST01335,2024-06-15,2.0,46394.2,0.05,Retail Store,East
PUR008528,C001,P0039,CUST04142,2024-06-15,3.0,19354.5,0.15,Marketplace,East
PUR027429,C008,P0378,CUST05577,2024-06-15,3.0,10675.2,0.2,Online,North
PUR066172,C007,P0327,CUST07229,2024-06-15,2.0,8858.0,0.0,Marketplace,East
PUR008031,C007,P0309,CUST08817,2024-06-16,1.0,17265.6,0.1,Online,South
PUR078300,C004,P0178,CUST03440,2024-06-16,2.0,36531.0,0.0,Retail Store,West
PUR011448,C001,P0015,CUST01234,2024-06-16,3.0,26416.8,0.2,Retail Store,Central
PUR036804,C004,P0168,CUST00785,2024-06-16,1.0,15840.9,0.1,Marketplace,East
PUR025573,C004,P0164,CUST07429,2024-06-16,2.0,3467.7,0.1,Marketplace,North
PUR044752,C010,P0454,CUST03790,2024-06-16,3.0,29255.25,0.05,Online,East
PUR019363,C002,P0071,CUST05279,2024-06-16,3.0,18254.7,0.1,Online,South
PUR055837,C005,P0234,CUST08613,2024-06-16,3.0,30284.8,0.2,Marketplace,Central
PUR043334,C001,P0017,CUST06628,2024-06-16,3.0,41510.6,0.15,Retail Store,South
PUR053265,C007,P0311,CUST09222,2024-06-16,3.0,32720.0,0.2,Online,South
PUR071055,C007,P0330,CUST00338,2024-06-16,3.0,4788.95,0.05,Retail Store,North
PUR037213,C007,P0331,CUST06895,2024-06-16,3.0,4731.2,0.2,Online,South
PUR040195,C001,P0001,CUST01198,2024-06-16,2.0,47118.1,0.05,Marketplace,North
PUR024524,C001,P0002,CUST00625,2024-06-16,3.0,6069.0,0.15,Retail Store,South
PUR062650,C008,P0371,CUST00286,2024-06-16,3.0,30913.0,0.0,Retail Store,North
PUR025486,C001,P0008,CUST06252,2024-06-16,3.0,24573.65,0.05,Online,North
PUR080771,C005,P0205,CUST06985,2024-06-16,3.0,21473.1,0.1,Marketplace,North
PUR005914,C001,P0042,CUST02750,2024-06-16,1.0,18118.0,0.0,Retail Store,Central
PUR075340,C003,P0108,CUST01854,2024-06-16,2.0,8211.85,0.15,Retail Store,West
PUR075272,C008,P0386,CUST03304,2024-06-16,1.0,36001.75,0.15,Online,North
PUR082609,C003,P0121,CUST09345,2024-06-16,2.0,46227.0,0.05,Marketplace,South
PUR017456,C001,P0031,CUST01337,2024-06-16,1.0,4640.8,0.2,Retail Store,North
PUR082719,C003,P0149,CUST06140,2024-06-16,1.0,37816.5,0.15,Retail Store,South
PUR082746,C008,P0370,CUST02903,2024-06-16,1.0,9394.55,0.05,Online,West
PUR084536,C007,P0348,CUST05985,2024-06-16,3.0,11792.8,0.2,Retail Store,East
PUR083304,C004,P0162,CUST02077,2024-06-16,2.0,28904.0,0.2,Online,Central
PUR074113,C002,P0063,CUST00878,2024-06-16,1.0,17155.2,0.2,Retail Store,West
PUR074764,C006,P0280,CUST06186,2024-06-16,3.0,14971.5,0.1,Marketplace,South
PUR074532,C007,P0329,CUST01970,2024-06-16,3.0,23376.7,0.15,Marketplace,East
PUR013971,C005,P0229,CUST05085,2024-06-16,1.0,40536.9,0.1,Retail Store,East
PUR023551,C004,P0169,CUST07757,2024-06-16,3.0,29636.0,0.0,Retail Store,East
PUR083951,C004,P0156,CUST07288,2024-06-16,3.0,38595.65,0.05,Retail Store,West
PUR009501,C009,P0409,CUST04005,2024-06-16,3.0,25593.5,0.15,Online,East
PUR082388,C009,P0424,CUST02118,2024-06-16,3.0,41770.8,0.1,Retail Store,East
PUR085035,C001,P0003,CUST06657,2024-06-16,3.0,19231.0,0.0,Retail Store,South
PUR044997,C004,P0161,CUST02587,2024-06-16,3.0,16588.8,0.2,Marketplace,Central
PUR035645,C001,P0037,CUST03604,2024-06-16,1.0,23652.15,0.05,Online,Central
PUR037460,C001,P0017,CUST02209,2024-06-16,1.0,41510.6,0.15,Marketplace,South
PUR063033,C001,P0039,CUST05220,2024-06-16,3.0,19354.5,0.15,Marketplace,East
PUR034402,C005,P0249,CUST09326,2024-06-16,3.0,27365.75,0.15,Retail Store,West
PUR062349,C004,P0181,CUST00442,2024-06-16,2.0,5249.7,0.1,Retail Store,Central
PUR007057,C002,P0078,CUST04794,2024-06-16,2.0,40735.0,0.0,Marketplace,South
PUR017733,C007,P0304,CUST04446,2024-06-16,3.0,38367.65,0.05,Online,Central
PUR057114,C010,P0482,CUST04632,2024-06-16,1.0,27144.0,0.0,Online,North
PUR021022,C008,P0392,CUST01212,2024-06-16,2.0,43789.5,0.1,Retail Store,West
PUR075645,C003,P0124,CUST08055,2024-06-16,2.0,6749.1,0.1,Online,East
PUR075606,C008,P0360,CUST05322,2024-06-16,2.0,47812.0,0.0,Marketplace,South
PUR043406,C007,P0345,CUST06854,2024-06-16,1.0,8410.5,0.1,Online,North
PUR038929,C003,P0122,CUST09696,2024-06-16,3.0,27489.2,0.05,Retail Store,West
PUR058458,C010,P0497,CUST08909,2024-06-16,2.0,41877.8,0.15,Retail Store,East
PUR055066,C007,P0303,CUST04421,2024-06-16,2.0,43956.9,0.1,Retail Store,West
PUR058385,C005,P0241,CUST04536,2024-06-16,2.0,22618.0,0.0,Retail Store,West
PUR082015,C008,P0381,CUST04289,2024-06-16,1.0,33826.5,0.1,Marketplace,East
PUR074666,C005,P0204,CUST00563,2024-06-16,2.0,19284.0,0.0,Marketplace,East
PUR026979,C005,P0236,CUST08744,2024-06-16,3.0,5480.55,0.05,Retail Store,South
PUR030780,C002,P0064,CUST06687,2024-06-16,2.0,7294.1,0.05,Online,Central
PUR012302,C004,P0162,CUST05118,2024-06-16,2.0,36130.0,0.0,Online,West
PUR041042,C010,P0468,CUST01063,2024-06-16,2.0,25577.0,0.0,Online,West
PUR061448,C010,P0473,CUST03211,2024-06-16,3.0,12426.4,0.2,Online,South
PUR092307,C004,P0188,CUST03948,2024-06-16,3.0,36682.2,0.1,Retail Store,East
PUR070028,C002,P0052,CUST03410,2024-06-16,1.0,32108.0,0.0,Marketplace,West
PUR094138,C005,P0207,CUST08383,2024-06-16,1.0,36296.0,0.0,Marketplace,South
PUR043982,C003,P0102,CUST00449,2024-06-16,2.0,9341.1,0.1,Marketplace,South
PUR051450,C008,P0363,CUST06062,2024-06-16,1.0,1629.0,0.1,Online,North
PUR093748,C003,P0119,CUST09157,2024-06-16,1.0,20805.45,0.15,Marketplace,Central
PUR001197,C004,P0165,CUST02836,2024-06-16,2.0,41859.85,0.05,Online,West
PUR066931,C005,P0214,CUST05325,2024-06-16,1.0,11875.95,0.05,Marketplace,West
PUR018610,C010,P0486,CUST05298,2024-06-16,1.0,26612.8,0.2,Retail Store,North
PUR067453,C001,P0018,CUST02550,2024-06-16,1.0,8483.5,0.05,Marketplace,East
PUR019823,C008,P0396,CUST03264,2024-06-16,3.0,40889.25,0.15,Marketplace,North
PUR092738,C006,P0276,CUST06708,2024-06-16,3.0,41246.0,0.0,Online,Central
PUR026547,C003,P0116,CUST01619,2024-06-16,3.0,11423.15,0.15,Retail Store,West
PUR048053,C010,P0453,CUST03790,2024-06-16,1.0,13806.0,0.1,Marketplace,East
PUR093337,C010,P0455,CUST05561,2024-06-16,1.0,23115.6,0.1,Retail Store,Central
PUR051258,C002,P0052,CUST02301,2024-06-16,3.0,30502.6,0.05,Marketplace,Central
PUR030541,C007,P0324,CUST02645,2024-06-16,3.0,33821.5,0.15,Marketplace,Central
PUR002786,C010,P0452,CUST07718,2024-06-16,2.0,41253.3,0.1,Retail Store,South
PUR069636,C008,P0395,CUST07458,2024-06-16,3.0,25723.8,0.1,Online,North
PUR030526,C003,P0146,CUST03384,2024-06-16,2.0,21156.3,0.1,Online,Central
PUR002850,C006,P0276,CUST02511,2024-06-16,1.0,35059.1,0.15,Online,Central
PUR021384,C001,P0002,CUST03383,2024-06-16,2.0,6426.0,0.1,Marketplace,East
PUR030964,C004,P0167,CUST07185,2024-06-16,3.0,27894.6,0.1,Retail Store,South
PUR096195,C008,P0376,CUST09601,2024-06-16,2.0,13005.0,0.15,Marketplace,East
PUR013075,C009,P0444,CUST03229,2024-06-16,3.0,17040.8,0.15,Online,Central
PUR095348,C010,P0460,CUST05117,2024-06-16,1.0,10238.4,0.2,Marketplace,East
PUR065932,C008,P0354,CUST00908,2024-06-16,3.0,7285.0,0.0,Retail Store,South
PUR013143,C010,P0479,CUST09807,2024-06-16,2.0,15204.8,0.15,Retail Store,North
PUR047811,C005,P0244,CUST09725,2024-06-16,3.0,40216.35,0.05,Marketplace,South
PUR066087,C010,P0488,CUST02117,2024-06-16,1.0,9964.0,0.2,Online,South
PUR095176,C008,P0361,CUST05598,2024-06-16,3.0,9564.0,0.2,Retail Store,West
PUR065456,C002,P0056,CUST08165,2024-06-16,3.0,19540.55,0.05,Marketplace,Central
PUR069920,C006,P0297,CUST02529,2024-06-16,3.0,41704.05,0.05,Online,North
PUR050012,C008,P0360,CUST07194,2024-06-16,1.0,38249.6,0.2,Retail Store,South
PUR026167,C009,P0438,CUST06036,2024-06-16,2.0,47391.7,0.05,Online,West
PUR073001,C007,P0320,CUST02929,2024-06-17,2.0,12426.3,0.1,Online,North
PUR012545,C002,P0086,CUST04039,2024-06-17,2.0,23803.0,0.0,Online,South
PUR015808,C005,P0232,CUST03573,2024-06-17,3.0,3868.4,0.05,Retail Store,Central
PUR091464,C010,P0468,CUST07527,2024-06-17,1.0,23019.3,0.1,Retail Store,Central
PUR033534,C002,P0098,CUST02011,2024-06-17,3.0,40674.6,0.1,Retail Store,East
PUR098266,C004,P0167,CUST05149,2024-06-17,3.0,24795.2,0.2,Online,North
PUR031187,C005,P0232,CUST08311,2024-06-17,2.0,3664.8,0.1,Marketplace,Central
PUR098578,C001,P0033,CUST00464,2024-06-17,3.0,14665.6,0.2,Retail Store,South
PUR006459,C002,P0083,CUST09135,2024-06-17,3.0,26958.6,0.15,Marketplace,South
PUR063476,C008,P0372,CUST08276,2024-06-17,1.0,22868.1,0.1,Online,South
PUR040983,C002,P0093,CUST03758,2024-06-17,3.0,35518.5,0.1,Retail Store,South
PUR045224,C009,P0434,CUST07798,2024-06-17,3.0,37143.3,0.15,Online,West
PUR085317,C002,P0056,CUST06454,2024-06-17,2.0,20569.0,0.0,Marketplace,West
PUR000671,C010,P0460,CUST05071,2024-06-17,2.0,11518.2,0.1,Marketplace,East
PUR063639,C005,P0233,CUST02757,2024-06-17,1.0,16522.4,0.2,Retail Store,South
PUR001345,C009,P0415,CUST06527,2024-06-17,2.0,28997.8,0.05,Online,East
PUR054136,C009,P0410,CUST02941,2024-06-17,2.0,26621.85,0.05,Online,North
PUR009874,C003,P0124,CUST01619,2024-06-17,3.0,6749.1,0.1,Retail Store,East
PUR073787,C005,P0229,CUST07386,2024-06-17,3.0,40536.9,0.1,Marketplace,West
PUR020940,C001,P0045,CUST09754,2024-06-17,2.0,44705.0,0.0,Online,Central
PUR091871,C004,P0183,CUST01913,2024-06-17,3.0,21037.75,0.05,Marketplace,North
PUR034655,C005,P0207,CUST06931,2024-06-17,1.0,34481.2,0.05,Online,Central
PUR092992,C006,P0252,CUST00167,2024-06-17,3.0,32265.15,0.15,Marketplace,South
PUR014079,C008,P0359,CUST02012,2024-06-17,2.0,28435.0,0.0,Marketplace,South
PUR051296,C008,P0393,CUST05344,2024-06-17,3.0,34371.2,0.2,Online,Central
PUR019672,C006,P0286,CUST09693,2024-06-17,3.0,48119.0,0.0,Marketplace,North
PUR076752,C004,P0174,CUST08212,2024-06-17,1.0,34356.6,0.1,Marketplace,West
PUR094608,C010,P0462,CUST02690,2024-06-17,2.0,10192.35,0.15,Online,West
PUR008937,C008,P0388,CUST04691,2024-06-17,2.0,26121.0,0.0,Retail Store,North
PUR029679,C004,P0195,CUST04596,2024-06-17,3.0,9432.0,0.0,Marketplace,South
PUR095053,C006,P0287,CUST07815,2024-06-17,2.0,16400.7,0.1,Online,Central
PUR065960,C001,P0037,CUST03012,2024-06-17,3.0,24897.0,0.0,Marketplace,North
PUR008739,C005,P0221,CUST05566,2024-06-17,3.0,8186.15,0.05,Online,Central
PUR056815,C007,P0320,CUST09310,2024-06-17,3.0,11045.6,0.2,Retail Store,South
PUR001903,C008,P0398,CUST07236,2024-06-17,3.0,1559.75,0.15,Marketplace,North
PUR095393,C004,P0199,CUST07867,2024-06-17,2.0,17480.95,0.05,Retail Store,East
PUR013158,C005,P0219,CUST09227,2024-06-17,3.0,32603.4,0.1,Online,East
PUR045844,C002,P0075,CUST04943,2024-06-17,3.0,16116.0,0.2,Marketplace,West
PUR078565,C003,P0139,CUST05393,2024-06-17,2.0,7937.0,0.0,Marketplace,North
PUR061315,C003,P0114,CUST09722,2024-06-17,1.0,7489.0,0.0,Marketplace,North
PUR096269,C003,P0111,CUST09336,2024-06-17,3.0,36180.8,0.2,Retail Store,Central
PUR076728,C010,P0500,CUST01816,2024-06-17,1.0,2136.05,0.15,Retail Store,West
PUR012872,C008,P0393,CUST06996,2024-06-17,1.0,42964.0,0.0,Marketplace,North
PUR009035,C001,P0015,CUST03294,2024-06-17,1.0,26416.8,0.2,Online,Central
PUR067240,C006,P0299,CUST08616,2024-06-17,3.0,1286.4,0.2,Marketplace,North
PUR075404,C001,P0003,CUST03147,2024-06-17,1.0,18269.45,0.05,Online,West
PUR057632,C010,P0473,CUST09058,2024-06-17,1.0,15533.0,0.0,Retail Store,Central
PUR010611,C003,P0111,CUST09395,2024-06-17,1.0,36180.8,0.2,Retail Store,West
PUR099075,C002,P0097,CUST00769,2024-06-17,1.0,9924.65,0.05,Online,North
PUR096408,C005,P0217,CUST00457,2024-06-17,3.0,7434.95,0.15,Retail Store,South
PUR009433,C007,P0324,CUST08376,2024-06-17,2.0,35811.0,0.1,Marketplace,South
PUR098986,C006,P0281,CUST07318,2024-06-17,3.0,22979.2,0.2,Marketplace,West
PUR057555,C002,P0096,CUST09544,2024-06-17,3.0,28830.3,0.15,Marketplace,South
PUR023771,C007,P0315,CUST08731,2024-06-17,1.0,29194.1,0.15,Retail Store,East
PUR014127,C001,P0044,CUST07104,2024-06-17,3.0,21138.65,0.15,Retail Store,Central
PUR009254,C005,P0208,CUST07807,2024-06-17,2.0,35802.0,0.0,Retail Store,North
PUR009233,C003,P0102,CUST07651,2024-06-17,3.0,9341.1,0.1,Online,South
PUR055466,C007,P0306,CUST09244,2024-06-17,2.0,35621.0,0.0,Online,West
PUR099447,C006,P0259,CUST05336,2024-06-17,3.0,5567.5,0.15,Retail Store,East
PUR066424,C006,P0286,CUST09865,2024-06-17,2.0,38495.2,0.2,Online,Central
PUR060685,C009,P0435,CUST04324,2024-06-17,2.0,42255.0,0.0,Online,West
PUR047733,C006,P0271,CUST05745,2024-06-17,3.0,29779.65,0.05,Retail Store,East
PUR061785,C003,P0101,CUST05318,2024-06-17,1.0,26603.8,0.05,Online,North
PUR021253,C005,P0209,CUST08422,2024-06-17,3.0,33360.3,0.1,Retail Store,East
PUR056439,C008,P0389,CUST04457,2024-06-17,2.0,1270.0,0.0,Online,Central
PUR060013,C009,P0449,CUST06145,2024-06-17,2.0,12485.7,0.1,Retail Store,Central
PUR025835,C003,P0118,CUST07728,2024-06-17,3.0,1185.0,0.0,Marketplace,North
PUR064595,C010,P0486,CUST05371,2024-06-17,3.0,33266.0,0.0,Online,Central
PUR010979,C008,P0384,CUST04259,2024-06-17,1.0,8852.0,0.0,Online,West
PUR061876,C004,P0176,CUST04302,2024-06-17,1.0,21088.8,0.2,Marketplace,West
PUR088585,C009,P0405,CUST05996,2024-06-17,1.0,22362.4,0.2,Retail Store,West
PUR087090,C003,P0102,CUST02640,2024-06-17,1.0,8822.15,0.15,Marketplace,North
PUR064495,C001,P0036,CUST07571,2024-06-17,1.0,43971.7,0.05,Online,East
PUR033049,C007,P0303,CUST05983,2024-06-17,2.0,39072.8,0.2,Marketplace,North
PUR059537,C009,P0412,CUST00684,2024-06-17,1.0,7385.0,0.0,Marketplace,Central
PUR025772,C010,P0461,CUST04730,2024-06-17,3.0,40749.0,0.0,Online,East
PUR005061,C001,P0022,CUST09538,2024-06-17,1.0,38979.2,0.2,Marketplace,West
PUR097704,C004,P0195,CUST00770,2024-06-17,3.0,8488.8,0.1,Retail Store,West
PUR039828,C002,P0089,CUST00882,2024-06-17,3.0,15900.8,0.2,Retail Store,South
PUR044448,C005,P0243,CUST05732,2024-06-17,3.0,40907.95,0.05,Retail Store,West
PUR015511,C005,P0203,CUST07676,2024-06-17,3.0,22262.3,0.05,Online,North
PUR087927,C004,P0165,CUST03183,2024-06-17,1.0,41859.85,0.05,Retail Store,Central
PUR032694,C002,P0057,CUST07614,2024-06-17,3.0,23649.6,0.2,Retail Store,West
PUR071493,C001,P0028,CUST03462,2024-06-17,3.0,38462.5,0.15,Retail Store,South
PUR059869,C002,P0082,CUST06849,2024-06-17,1.0,14159.7,0.1,Marketplace,Central
PUR087645,C010,P0483,CUST07166,2024-06-17,2.0,32808.3,0.15,Retail Store,North
PUR064002,C001,P0025,CUST02308,2024-06-17,1.0,21960.6,0.15,Marketplace,East
PUR086902,C001,P0042,CUST05445,2024-06-17,1.0,16306.2,0.1,Marketplace,East
PUR058985,C009,P0426,CUST03730,2024-06-17,1.0,25851.05,0.15,Marketplace,North
PUR089601,C001,P0035,CUST09162,2024-06-17,2.0,1108.8,0.1,Marketplace,East
PUR042603,C006,P0267,CUST03320,2024-06-17,1.0,40692.05,0.15,Retail Store,South
PUR010629,C008,P0380,CUST01696,2024-06-17,2.0,23489.0,0.0,Online,Central
PUR040203,C006,P0296,CUST05913,2024-06-17,2.0,27826.2,0.1,Marketplace,South
PUR031965,C008,P0371,CUST01321,2024-06-17,2.0,27821.7,0.1,Retail Store,North
PUR089693,C003,P0143,CUST00840,2024-06-17,3.0,4653.75,0.15,Retail Store,South
PUR075491,C006,P0282,CUST03720,2024-06-18,2.0,11934.9,0.1,Marketplace,West
PUR088120,C009,P0439,CUST09616,2024-06-18,2.0,17504.1,0.1,Marketplace,Central
PUR027754,C005,P0233,CUST04830,2024-06-18,1.0,20653.0,0.0,Online,South
PUR006941,C002,P0086,CUST03735,2024-06-18,2.0,23803.0,0.0,Retail Store,North
PUR008237,C004,P0151,CUST01529,2024-06-18,3.0,1974.6,0.1,Retail Store,South
PUR045782,C009,P0444,CUST04431,2024-06-18,2.0,19045.6,0.05,Marketplace,South
PUR088300,C008,P0351,CUST01696,2024-06-18,2.0,6290.4,0.2,Retail Store,Central
PUR032514,C003,P0150,CUST03527,2024-06-18,3.0,43171.0,0.0,Retail Store,South
PUR095637,C007,P0302,CUST06108,2024-06-18,1.0,8736.0,0.2,Marketplace,East
PUR071073,C002,P0068,CUST03352,2024-06-18,2.0,36427.75,0.05,Retail Store,North
PUR078408,C009,P0427,CUST07205,2024-06-18,1.0,19291.0,0.0,Marketplace,East
PUR078413,C001,P0007,CUST01160,2024-06-18,1.0,11784.0,0.2,Marketplace,East
PUR046314,C001,P0028,CUST01123,2024-06-18,2.0,38462.5,0.15,Retail Store,West
PUR089545,C004,P0181,CUST09449,2024-06-18,2.0,5249.7,0.1,Online,West
PUR082461,C010,P0479,CUST04852,2024-06-18,1.0,14310.4,0.2,Marketplace,Central
PUR036586,C009,P0429,CUST07901,2024-06-18,3.0,4909.6,0.15,Online,East
PUR042989,C008,P0352,CUST09939,2024-06-18,3.0,47170.0,0.0,Marketplace,West
PUR057717,C004,P0169,CUST07821,2024-06-18,1.0,28154.2,0.05,Marketplace,Central
PUR061499,C009,P0418,CUST05664,2024-06-18,3.0,19264.1,0.05,Online,North
PUR011697,C003,P0119,CUST04937,2024-06-18,2.0,20805.45,0.15,Marketplace,Central
PUR032839,C005,P0234,CUST06109,2024-06-18,3.0,30284.8,0.2,Marketplace,West
PUR092852,C001,P0016,CUST00764,2024-06-18,1.0,34115.45,0.05,Marketplace,North
PUR034786,C004,P0176,CUST01170,2024-06-18,3.0,23724.9,0.1,Online,East
PUR074925,C004,P0166,CUST00318,2024-06-18,2.0,38813.4,0.1,Online,East
PUR030579,C004,P0163,CUST04180,2024-06-18,2.0,13412.0,0.2,Retail Store,South
PUR022723,C009,P0427,CUST07050,2024-06-18,2.0,15432.8,0.2,Online,South
PUR009496,C005,P0238,CUST07404,2024-06-18,2.0,37181.0,0.0,Online,West
PUR050998,C001,P0004,CUST06339,2024-06-18,2.0,6543.3,0.15,Retail Store,East
PUR011220,C001,P0010,CUST01998,2024-06-18,2.0,26410.35,0.15,Online,South
PUR062369,C006,P0262,CUST08820,2024-06-18,1.0,1154.4,0.2,Online,North
PUR037157,C008,P0370,CUST00860,2024-06-18,3.0,9889.0,0.0,Marketplace,West
PUR042619,C001,P0046,CUST05024,2024-06-18,1.0,38296.0,0.0,Online,Central
PUR094948,C005,P0225,CUST00733,2024-06-18,2.0,21878.15,0.15,Marketplace,Central
PUR041880,C003,P0114,CUST06908,2024-06-18,3.0,5991.2,0.2,Marketplace,Central
PUR007534,C007,P0328,CUST03633,2024-06-18,1.0,5930.45,0.15,Marketplace,Central
PUR011560,C002,P0078,CUST09311,2024-06-18,2.0,38698.25,0.05,Marketplace,West
PUR024525,C006,P0298,CUST01917,2024-06-18,2.0,29130.0,0.0,Marketplace,North
PUR004276,C008,P0384,CUST09283,2024-06-18,1.0,7081.6,0.2,Marketplace,Central
PUR094686,C008,P0358,CUST08489,2024-06-18,2.0,40268.7,0.1,Marketplace,Central
PUR043628,C001,P0041,CUST02016,2024-06-18,2.0,20260.8,0.1,Marketplace,South
PUR029882,C009,P0401,CUST07532,2024-06-18,2.0,24430.0,0.0,Marketplace,North
PUR062909,C004,P0157,CUST06914,2024-06-18,2.0,10355.4,0.1,Marketplace,North
PUR088863,C010,P0486,CUST05857,2024-06-18,3.0,26612.8,0.2,Marketplace,West
PUR078283,C001,P0023,CUST02198,2024-06-18,1.0,19254.0,0.0,Retail Store,West
PUR004132,C005,P0234,CUST01093,2024-06-18,2.0,35963.2,0.05,Retail Store,Central
PUR041665,C010,P0490,CUST09984,2024-06-18,2.0,22310.75,0.05,Marketplace,East
PUR031899,C008,P0364,CUST07128,2024-06-18,3.0,37553.5,0.05,Online,East
PUR036864,C005,P0238,CUST05566,2024-06-18,2.0,35321.95,0.05,Retail Store,West
PUR025975,C003,P0120,CUST06715,2024-06-18,1.0,8448.0,0.0,Online,South
PUR011299,C002,P0095,CUST08083,2024-06-18,2.0,44823.6,0.1,Marketplace,Central
PUR063061,C009,P0401,CUST09525,2024-06-18,1.0,20765.5,0.15,Marketplace,East
PUR052569,C006,P0270,CUST03332,2024-06-18,3.0,7462.0,0.0,Retail Store,West
