competitor_id,competitor_name,category,competitor_price,feature_count,market_rating,estimated_market_share,trend_score,market_region,sales_channel
COMP08938,Competitor_C,Mobile,10876.61,5.0,3.8,15.61,79.55,India,Marketplace
COMP00678,Competitor_A,Mobile,32777.66,8.0,4.6,22.42,48.29,Usa,Retail
COMP00677,Competitor_D,Mobile,35468.36,3.0,4.7,8.88,78.0,Uk,Marketplace
COMP00676,Competitor_D,Mobile,35279.0,3.0,4.3,13.07,70.18,Japan,Retail
COMP02109,Competitor_C,Mobile,7378.72,8.0,3.4,16.66,51.55,India,Online
COMP07303,Competitor_D,Mobile,28825.52,12.0,4.9,4.88,89.5,Uk,Online
COMP05319,Competitor_E,Mobile,23558.28,11.0,3.4,19.79,28.22,India,Retail
COMP02959,Competitor_D,Mobile,8226.06,11.0,4.2,19.1,66.62,Germany,Retail
COMP01694,Competitor_A,Mobile,41465.71,9.0,3.9,12.97,81.37,Japan,Marketplace
COMP08624,Competitor_B,Mobile,12331.36,6.0,3.2,13.47,66.47,India,Online
COMP08625,Competitor_B,Mobile,12474.7,7.0,4.3,21.96,79.12,Japan,Marketplace
COMP05314,Competitor_B,Mobile,42971.96,3.0,4.6,4.28,93.89,Uk,Marketplace
COMP05313,Competitor_A,Mobile,35194.0,4.0,4.3,22.28,33.09,Japan,Marketplace
COMP05312,Competitor_D,Mobile,24100.23,12.0,4.3,14.9,93.84,Japan,Marketplace
COMP00675,Competitor_C,Mobile,5733.68,12.0,4.2,2.67,34.05,Uk,Retail
COMP00673,Competitor_E,Mobile,35368.92,9.0,3.1,10.04,84.48,Usa,Online
COMP05310,Competitor_C,Mobile,2673.12,7.0,4.0,13.28,87.98,India,Online
COMP03362,Competitor_A,Mobile,12505.67,7.0,3.9,11.78,27.44,Canada,Marketplace
COMP08639,Competitor_D,Mobile,31905.34,7.0,4.8,11.4,89.2,India,Marketplace
COMP00670,Competitor_E,Mobile,13884.31,7.0,3.9,21.5,40.77,Japan,Marketplace
COMP02678,Competitor_B,Mobile,37242.47,5.0,3.4,14.17,77.76,Germany,Marketplace
COMP00669,Competitor_B,Mobile,54923.14,4.0,4.1,24.53,62.32,India,Retail
COMP05309,Competitor_C,Mobile,16115.17,9.0,3.7,23.11,73.9,Uk,Online
COMP01692,Competitor_B,Mobile,27022.6,4.0,4.1,16.22,32.66,Japan,Marketplace
COMP05308,Competitor_B,Mobile,16801.69,10.0,5.0,22.89,40.58,Uk,Marketplace
COMP07301,Competitor_B,Mobile,19532.21,11.0,3.6,22.6,95.67,Germany,Retail
COMP05305,Competitor_B,Mobile,34403.25,9.0,5.0,10.59,81.93,Germany,Marketplace
COMP05303,Competitor_D,Mobile,51214.07,5.0,4.6,2.1,71.74,Usa,Marketplace
COMP01200,Competitor_D,Mobile,25911.87,10.0,4.1,21.08,93.53,Japan,Retail
COMP08644,Competitor_E,Mobile,35045.95,5.0,4.3,5.9,78.84,Usa,Marketplace
COMP07304,Competitor_E,Mobile,23715.93,11.0,4.3,3.34,27.48,Uk,Online
COMP02107,Competitor_C,Mobile,6895.22,3.0,4.1,5.99,90.67,Uk,Marketplace
COMP02957,Competitor_A,Mobile,19425.86,7.0,4.8,23.87,72.11,Canada,Online
COMP07307,Competitor_B,Mobile,49066.98,11.0,4.0,24.66,44.8,Germany,Online
COMP03835,Competitor_D,Mobile,28567.29,3.0,3.6,5.75,40.37,Canada,Online
COMP00705,Competitor_E,Mobile,52643.93,8.0,3.2,8.49,22.49,Germany,Marketplace
COMP00702,Competitor_D,Mobile,47310.51,9.0,4.2,12.28,36.45,Uk,Retail
COMP00701,Competitor_B,Mobile,39466.29,12.0,4.8,16.63,20.01,Usa,Marketplace
COMP00699,Competitor_D,Mobile,8673.82,12.0,3.9,14.77,85.76,Usa,Retail
COMP03992,Competitor_D,Mobile,33051.57,11.0,3.0,24.8,90.74,India,Online
COMP08588,Competitor_C,Mobile,18714.42,11.0,4.8,3.32,94.59,Germany,Retail
COMP00697,Competitor_B,Mobile,16006.68,9.0,3.1,6.79,75.52,Germany,Retail
COMP06179,Competitor_C,Mobile,39196.91,4.0,4.2,15.2,56.64,Germany,Retail
COMP00695,Competitor_B,Mobile,20583.43,8.0,4.2,4.93,28.23,Canada,Online
COMP05339,Competitor_C,Mobile,16284.37,12.0,4.4,9.21,58.53,Uk,Retail
COMP08592,Competitor_C,Mobile,14590.1,11.0,3.7,12.75,36.99,Uk,Retail
COMP01187,Competitor_A,Mobile,50498.39,5.0,4.6,5.37,31.82,Germany,Marketplace
COMP08594,Competitor_B,Mobile,16113.83,6.0,4.8,2.92,69.04,Germany,Retail
COMP00668,Competitor_C,Mobile,32855.9,4.0,4.4,8.31,62.16,Japan,Online
COMP06182,Competitor_E,Mobile,2653.88,12.0,3.6,19.86,48.8,Uk,Marketplace
COMP02103,Competitor_D,Mobile,17130.6,4.0,3.4,12.28,85.99,Japan,Retail
COMP00690,Competitor_A,Mobile,11983.68,3.0,3.2,11.01,76.37,Japan,Marketplace
COMP05334,Competitor_C,Mobile,38025.74,3.0,4.0,16.29,83.29,Canada,Online
COMP00687,Competitor_C,Mobile,16645.52,4.0,3.5,5.62,29.16,Japan,Marketplace
COMP01193,Competitor_A,Mobile,9425.81,8.0,3.7,21.53,82.29,Usa,Retail
COMP03369,Competitor_D,Mobile,52950.96,6.0,4.1,21.27,40.27,Canada,Marketplace
COMP01194,Competitor_B,Mobile,25943.88,11.0,4.9,23.0,39.4,Usa,Online
COMP05333,Competitor_B,Mobile,7737.67,8.0,3.9,2.08,81.52,Japan,Marketplace
COMP06187,Competitor_D,Mobile,33528.43,8.0,4.9,12.79,76.31,Japan,Retail
COMP05332,Competitor_D,Mobile,8399.68,9.0,4.3,6.27,52.37,Uk,Marketplace
COMP00683,Competitor_E,Mobile,2846.09,8.0,3.3,22.05,85.77,Japan,Marketplace
COMP08607,Competitor_E,Mobile,53064.59,11.0,4.8,19.21,66.89,Usa,Online
COMP02766,Competitor_E,Mobile,6056.31,6.0,4.0,9.58,67.82,India,Retail
COMP05324,Competitor_E,Mobile,37491.88,6.0,3.5,24.72,91.38,Uk,Online
COMP08597,Competitor_B,Mobile,12265.6,11.0,3.6,16.19,90.57,Germany,Marketplace
COMP00667,Competitor_A,Mobile,20874.6,7.0,3.6,22.64,85.62,Germany,Marketplace
COMP07298,Competitor_A,Mobile,50124.08,4.0,3.0,16.75,79.12,Germany,Marketplace
COMP08651,Competitor_B,Mobile,49397.42,9.0,3.9,23.63,88.81,Japan,Retail
COMP01683,Competitor_E,Mobile,14849.87,10.0,4.1,19.57,52.66,Canada,Retail
COMP08711,Competitor_A,Mobile,3471.68,5.0,4.0,9.3,89.78,Germany,Online
COMP08713,Competitor_D,Mobile,23006.79,11.0,3.1,19.41,63.88,Usa,Retail
COMP08714,Competitor_A,Mobile,24480.51,11.0,3.2,19.9,32.27,Canada,Retail
COMP06215,Competitor_A,Mobile,51443.63,11.0,3.6,3.76,95.13,India,Online
COMP01217,Competitor_D,Mobile,38370.54,7.0,3.8,21.71,93.37,Usa,Retail
COMP00644,Competitor_E,Mobile,12151.0,8.0,3.1,14.26,77.56,Usa,Retail
COMP08716,Competitor_B,Mobile,63522.88,8.0,3.9,20.22,27.33,Uk,Retail
COMP05273,Competitor_A,Mobile,19115.05,9.0,4.7,13.6,92.65,India,Online
COMP02965,Competitor_E,Mobile,28725.14,11.0,4.5,6.79,23.02,Japan,Online
COMP05272,Competitor_D,Mobile,40481.03,5.0,4.0,16.95,90.35,Japan,Marketplace
COMP02772,Competitor_B,Mobile,65390.59,12.0,4.2,19.63,60.72,Japan,Online
COMP03351,Competitor_E,Mobile,6377.43,6.0,3.9,12.57,40.3,India,Online
COMP08728,Competitor_D,Mobile,7418.62,7.0,4.1,6.01,40.18,India,Retail
COMP03605,Competitor_B,Mobile,27250.58,10.0,4.4,13.09,39.36,Canada,Online
COMP06216,Competitor_D,Mobile,33031.44,12.0,4.9,9.83,62.15,Japan,Online
COMP00632,Competitor_A,Mobile,5984.72,10.0,3.0,6.81,63.04,Usa,Marketplace
COMP05266,Competitor_D,Mobile,48219.83,7.0,3.9,20.67,72.19,Germany,Online
COMP02773,Competitor_E,Mobile,24402.54,5.0,4.0,14.92,53.49,Uk,Online
COMP07261,Competitor_E,Mobile,14677.91,11.0,4.4,11.63,97.28,Japan,Marketplace
COMP00631,Competitor_A,Mobile,40184.52,3.0,3.5,16.28,31.81,Uk,Online
COMP02674,Competitor_C,Mobile,49718.42,5.0,3.8,5.73,33.82,Uk,Retail
COMP03344,Competitor_B,Mobile,18595.8,6.0,3.5,17.64,36.9,Japan,Retail
COMP00623,Competitor_E,Mobile,56432.78,9.0,3.1,14.06,45.55,Japan,Online
COMP08739,Competitor_B,Mobile,11621.33,11.0,3.2,19.63,57.86,Usa,Marketplace
COMP06222,Competitor_E,Mobile,2337.79,10.0,3.4,23.99,32.74,India,Marketplace
COMP05248,Competitor_B,Mobile,4605.69,5.0,4.9,10.3,45.57,Uk,Online
COMP01679,Competitor_B,Mobile,37198.97,3.0,3.9,8.9,23.4,Germany,Marketplace
COMP02138,Competitor_D,Mobile,23792.44,11.0,3.1,12.42,39.72,Germany,Marketplace
COMP08748,Competitor_D,Mobile,5256.7,10.0,3.9,23.26,78.49,Usa,Online
COMP08730,Competitor_C,Mobile,41577.69,8.0,3.1,16.83,99.68,Canada,Marketplace
COMP06175,Competitor_A,Mobile,24762.67,8.0,4.2,10.44,61.59,Uk,Marketplace
COMP00650,Competitor_B,Mobile,34006.52,4.0,3.4,23.96,55.14,Japan,Retail
COMP04019,Competitor_D,Mobile,2606.75,6.0,4.3,16.42,43.01,Germany,Retail
COMP08652,Competitor_E,Mobile,28349.29,7.0,4.1,6.47,54.86,Usa,Marketplace
COMP00664,Competitor_E,Mobile,23373.23,6.0,3.1,5.41,72.26,India,Online
COMP04013,Competitor_D,Mobile,13796.67,11.0,4.4,17.91,59.97,India,Retail
COMP05297,Competitor_D,Mobile,3891.13,7.0,4.3,3.19,93.11,Usa,Retail
COMP05294,Competitor_E,Mobile,1044.96,6.0,4.1,17.43,62.05,Usa,Marketplace
COMP08661,Competitor_B,Mobile,9145.69,12.0,4.2,23.07,76.04,Germany,Retail
COMP08662,Competitor_B,Mobile,7175.62,6.0,3.2,10.92,55.65,Usa,Marketplace
COMP08663,Competitor_E,Mobile,7292.9,11.0,3.7,21.9,40.03,Germany,Online
COMP05293,Competitor_E,Mobile,20954.8,9.0,4.3,4.27,99.12,Uk,Online
COMP08668,Competitor_D,Mobile,32558.72,5.0,3.1,21.73,23.75,Uk,Marketplace
COMP02116,Competitor_A,Mobile,1564.69,10.0,3.8,19.31,31.17,India,Marketplace
COMP02119,Competitor_E,Mobile,49929.31,6.0,3.1,15.15,54.52,Uk,Online
COMP00659,Competitor_D,Mobile,29194.08,11.0,4.2,5.68,64.03,India,Online
COMP00658,Competitor_B,Mobile,52280.43,4.0,3.2,18.24,70.73,India,Marketplace
COMP02130,Competitor_C,Mobile,23729.96,4.0,3.7,8.0,89.12,Canada,Marketplace
COMP05289,Competitor_D,Mobile,37227.95,3.0,4.5,9.64,55.92,Germany,Retail
COMP02121,Competitor_C,Mobile,16841.54,4.0,3.6,20.17,74.64,Canada,Marketplace
COMP02122,Competitor_C,Mobile,47081.59,12.0,4.3,24.59,32.01,Uk,Retail
COMP03831,Competitor_D,Mobile,7615.07,11.0,3.5,7.1,71.02,Uk,Marketplace
COMP08681,Competitor_E,Mobile,40354.37,11.0,4.8,4.98,75.06,Japan,Marketplace
COMP04014,Competitor_E,Mobile,32494.49,7.0,3.8,9.49,42.44,Uk,Online
COMP07283,Competitor_C,Mobile,58759.16,11.0,4.8,3.14,77.93,Germany,Marketplace
COMP08690,Competitor_E,Mobile,33810.07,6.0,3.4,17.63,58.93,Canada,Marketplace
COMP03356,Competitor_C,Mobile,37096.38,8.0,3.5,24.61,84.04,Canada,Marketplace
COMP08692,Competitor_E,Mobile,21615.16,8.0,4.1,13.59,42.65,Japan,Marketplace
COMP05283,Competitor_E,Mobile,8176.72,8.0,4.4,21.34,55.11,Usa,Retail
COMP05282,Competitor_C,Mobile,27638.09,3.0,4.1,18.67,20.69,Canada,Online
COMP03355,Competitor_E,Mobile,52040.19,3.0,4.6,10.57,48.57,Japan,Online
COMP02769,Competitor_A,Mobile,5020.2,7.0,4.1,5.2,29.44,Germany,Online
COMP07277,Competitor_E,Mobile,32259.28,5.0,4.8,6.85,24.65,Uk,Online
COMP05288,Competitor_E,Mobile,23017.75,9.0,3.3,14.14,85.99,Germany,Marketplace
COMP05245,Competitor_A,Mobile,35127.4,3.0,4.8,4.72,69.85,Uk,Retail
COMP06174,Competitor_C,Mobile,40834.03,9.0,4.3,4.35,72.35,Canada,Retail
COMP08575,Competitor_B,Mobile,40070.92,7.0,4.3,19.9,70.66,Uk,Online
COMP00765,Competitor_E,Mobile,25484.11,12.0,4.9,21.67,26.92,Japan,Retail
COMP08437,Competitor_C,Mobile,12238.58,9.0,3.2,17.73,27.75,Usa,Retail
COMP02948,Competitor_B,Mobile,46194.45,3.0,4.3,13.23,93.23,Germany,Marketplace
COMP08440,Competitor_C,Mobile,1707.43,8.0,4.5,21.82,63.75,India,Marketplace
COMP06138,Competitor_A,Mobile,16835.47,12.0,4.3,19.64,31.08,Germany,Marketplace
COMP08443,Competitor_E,Mobile,48143.39,3.0,4.9,20.14,59.6,Japan,Online
COMP03394,Competitor_D,Mobile,26096.05,4.0,4.5,2.26,65.5,Usa,Marketplace
COMP00763,Competitor_B,Mobile,55512.09,7.0,3.4,4.93,75.38,India,Retail
COMP06140,Competitor_D,Mobile,34908.42,6.0,4.8,6.24,50.72,Uk,Online
COMP02061,Competitor_C,Mobile,29380.65,8.0,4.5,10.97,78.22,Uk,Marketplace
COMP05427,Competitor_A,Mobile,38956.17,5.0,4.8,6.7,52.02,Usa,Retail
COMP02065,Competitor_D,Mobile,18385.77,6.0,4.7,6.48,96.84,Japan,Online
COMP08448,Competitor_D,Mobile,5816.04,12.0,4.6,15.05,42.05,Uk,Online
COMP05422,Competitor_D,Mobile,11774.7,5.0,4.0,10.58,59.63,India,Online
COMP02871,Competitor_A,Mobile,36223.57,8.0,4.4,24.71,57.4,India,Retail
COMP00761,Competitor_B,Mobile,25301.28,9.0,4.7,10.64,37.65,Germany,Marketplace
COMP02690,Competitor_B,Mobile,32303.79,5.0,4.5,24.88,98.72,Japan,Online
COMP00759,Competitor_A,Mobile,20248.39,5.0,3.3,2.67,61.19,India,Online
COMP08455,Competitor_A,Mobile,12576.43,11.0,3.4,8.8,49.61,India,Online
COMP08458,Competitor_D,Mobile,7733.02,10.0,3.5,23.05,55.28,Usa,Online
COMP02068,Competitor_B,Mobile,19153.36,12.0,4.6,10.51,37.88,Japan,Online
COMP02069,Competitor_D,Mobile,23912.49,3.0,4.9,13.26,41.03,Germany,Marketplace
COMP00753,Competitor_C,Mobile,49671.75,10.0,4.4,6.74,71.19,Japan,Retail
COMP06147,Competitor_E,Mobile,28770.1,11.0,3.5,3.71,96.89,Usa,Online
COMP05409,Competitor_B,Mobile,19698.51,6.0,4.9,17.28,97.76,Germany,Retail
COMP08466,Competitor_D,Mobile,37377.78,11.0,4.9,10.88,93.86,Germany,Retail
COMP08471,Competitor_D,Mobile,5825.75,6.0,3.4,8.99,84.02,Germany,Online
COMP08479,Competitor_E,Mobile,33202.43,5.0,3.9,4.51,54.3,Usa,Retail
COMP08480,Competitor_E,Mobile,23708.14,7.0,3.3,13.23,53.13,India,Retail
COMP02060,Competitor_E,Mobile,18300.58,11.0,3.0,16.8,74.59,Usa,Retail
COMP08429,Competitor_D,Mobile,43789.03,9.0,4.6,19.85,29.32,Uk,Retail
COMP03975,Competitor_D,Mobile,29014.2,8.0,4.3,14.86,21.16,Uk,Retail
COMP08427,Competitor_A,Mobile,6985.31,12.0,3.4,23.38,24.12,India,Retail
COMP03963,Competitor_A,Mobile,42263.2,8.0,3.4,5.37,57.58,Usa,Online
COMP01737,Competitor_D,Mobile,16531.27,10.0,4.6,24.84,55.73,Germany,Marketplace
COMP03965,Competitor_B,Mobile,14784.38,7.0,4.2,23.09,43.12,Usa,Marketplace
COMP01154,Competitor_C,Mobile,28799.56,6.0,3.4,11.8,24.91,Germany,Marketplace
COMP03967,Competitor_D,Mobile,15448.89,10.0,3.4,3.23,79.07,India,Online
COMP02049,Competitor_A,Mobile,30458.45,9.0,4.1,18.85,61.83,Usa,Online
COMP06130,Competitor_D,Mobile,13290.89,9.0,4.3,15.09,96.93,India,Marketplace
COMP07417,Competitor_B,Mobile,29813.2,8.0,4.9,15.28,43.2,India,Marketplace
COMP01736,Competitor_D,Mobile,22771.08,3.0,3.6,6.7,43.69,India,Marketplace
COMP08406,Competitor_A,Mobile,6529.21,7.0,3.2,5.08,97.64,Japan,Online
COMP01157,Competitor_C,Mobile,25653.17,8.0,3.7,4.57,73.52,Canada,Marketplace
COMP06132,Competitor_A,Mobile,31217.35,6.0,4.8,14.81,90.99,Japan,Marketplace
COMP01161,Competitor_D,Mobile,49978.12,6.0,4.1,5.53,30.23,Germany,Marketplace
COMP08408,Competitor_B,Mobile,7666.75,6.0,3.2,7.1,75.03,Japan,Retail
COMP03588,Competitor_A,Mobile,13810.8,7.0,3.3,9.23,64.99,Germany,Marketplace
COMP05445,Competitor_E,Mobile,10345.5,6.0,4.4,22.41,48.07,Usa,Online
COMP06650,Competitor_C,Mobile,18297.23,3.0,3.5,8.8,50.54,Germany,Marketplace
COMP07406,Competitor_E,Mobile,41677.04,4.0,4.4,11.43,23.48,Usa,Marketplace
COMP07404,Competitor_D,Mobile,30164.51,8.0,3.6,5.55,80.22,Usa,Retail
COMP08417,Competitor_C,Mobile,1056.01,6.0,3.0,2.14,33.35,India,Marketplace
COMP05441,Competitor_B,Mobile,34287.77,3.0,3.2,17.24,96.4,Usa,Online
COMP07403,Competitor_B,Mobile,48005.77,12.0,4.1,8.02,24.42,Canada,Marketplace
COMP01728,Competitor_B,Mobile,27905.97,8.0,4.4,22.93,92.2,Canada,Retail
COMP08420,Competitor_D,Mobile,6451.83,3.0,4.9,12.68,97.02,Japan,Online
COMP00771,Competitor_E,Mobile,14871.64,10.0,3.9,5.19,76.25,Usa,Retail
COMP00770,Competitor_C,Mobile,33469.95,4.0,3.0,17.39,32.94,Germany,Marketplace
COMP03970,Competitor_E,Mobile,50738.85,12.0,3.4,24.53,54.09,Germany,Online
COMP08423,Competitor_C,Mobile,19810.62,8.0,3.5,24.43,94.2,India,Online
COMP05436,Competitor_B,Mobile,34247.55,11.0,3.2,20.09,21.36,Usa,Marketplace
COMP08426,Competitor_A,Mobile,28025.61,11.0,3.8,13.9,90.7,Canada,Online
COMP08410,Competitor_B,Mobile,1326.2,8.0,3.3,5.82,69.23,India,Online
COMP00749,Competitor_C,Mobile,38200.97,12.0,4.1,9.4,97.18,Usa,Online
COMP05402,Competitor_B,Mobile,5377.01,6.0,3.5,5.33,79.1,Japan,Retail
COMP00748,Competitor_E,Mobile,14146.69,6.0,3.1,6.66,46.99,Canada,Marketplace
COMP02955,Competitor_A,Mobile,21879.36,4.0,4.0,16.21,74.04,Canada,Online
COMP01178,Competitor_A,Mobile,48090.69,3.0,3.3,19.71,41.41,Canada,Marketplace
COMP08528,Competitor_C,Mobile,14403.35,9.0,3.6,4.16,36.16,Usa,Marketplace
COMP08529,Competitor_A,Mobile,30810.51,6.0,3.2,8.03,62.66,Usa,Retail
COMP07359,Competitor_B,Mobile,13203.32,5.0,3.6,2.88,31.98,India,Marketplace
COMP01711,Competitor_B,Mobile,42581.4,12.0,4.7,3.41,34.79,India,Online
COMP06162,Competitor_C,Mobile,47374.2,9.0,4.7,17.93,70.25,Usa,Marketplace
COMP07351,Competitor_D,Mobile,5669.69,8.0,3.6,14.28,54.78,Japan,Retail
COMP08543,Competitor_B,Mobile,15059.17,10.0,4.6,7.49,20.06,Usa,Retail
COMP01705,Competitor_E,Mobile,40274.02,3.0,4.6,20.54,28.56,India,Online
COMP01704,Competitor_B,Mobile,27024.55,7.0,3.2,12.35,73.74,Canada,Retail
COMP08547,Competitor_E,Mobile,22743.49,4.0,3.7,16.52,22.87,Usa,Retail
COMP03838,Competitor_A,Mobile,12447.37,12.0,3.8,20.04,42.84,Canada,Retail
COMP02686,Competitor_B,Mobile,29290.02,5.0,3.4,16.8,58.57,India,Online
COMP07362,Competitor_E,Mobile,39083.07,7.0,3.2,22.21,48.28,Germany,Marketplace
COMP08552,Competitor_B,Mobile,48654.77,12.0,4.3,23.06,38.6,Canada,Online
COMP08554,Competitor_C,Mobile,27904.47,6.0,4.7,2.59,43.6,Canada,Retail
COMP03598,Competitor_A,Mobile,63045.57,6.0,3.1,11.21,55.48,Japan,Marketplace
COMP07338,Competitor_C,Mobile,11668.81,11.0,4.4,8.83,51.01,Usa,Marketplace
COMP08557,Competitor_B,Mobile,45565.91,4.0,3.2,12.9,49.41,Canada,Online
COMP07337,Competitor_A,Mobile,52343.0,3.0,4.4,5.68,54.71,Usa,Online
COMP08561,Competitor_B,Mobile,30202.82,6.0,4.3,15.08,54.27,Japan,Marketplace
COMP05358,Competitor_D,Mobile,10748.77,3.0,4.9,18.56,24.37,Uk,Online
COMP05356,Competitor_B,Mobile,11023.96,11.0,3.9,5.0,21.52,Uk,Marketplace
COMP01185,Competitor_D,Mobile,48314.41,12.0,3.4,11.78,91.45,Canada,Retail
COMP05348,Competitor_D,Mobile,28847.05,9.0,4.5,6.12,92.87,Canada,Marketplace
COMP08569,Competitor_D,Mobile,26594.2,6.0,5.0,16.66,90.93,Uk,Online
COMP08571,Competitor_A,Mobile,53414.7,3.0,4.5,14.82,92.66,Canada,Retail
COMP03988,Competitor_D,Mobile,15505.44,8.0,4.1,11.4,60.22,Canada,Online
COMP06168,Competitor_B,Mobile,14252.16,11.0,3.6,22.64,99.19,Usa,Retail
COMP03836,Competitor_C,Mobile,34947.99,9.0,4.0,18.71,76.03,Usa,Marketplace
COMP08578,Competitor_B,Mobile,5892.75,9.0,4.5,3.45,43.03,Uk,Online
COMP02954,Competitor_B,Mobile,19938.75,8.0,3.7,2.98,87.53,Uk,Retail
COMP05380,Competitor_C,Mobile,49735.79,5.0,4.3,20.0,72.85,Uk,Marketplace
COMP06151,Competitor_B,Mobile,40495.48,5.0,3.3,4.38,50.97,Germany,Marketplace
COMP08482,Competitor_A,Mobile,29392.07,9.0,4.0,12.95,39.92,India,Online
COMP08484,Competitor_E,Mobile,56679.11,5.0,4.5,22.94,96.45,Japan,Online
COMP00747,Competitor_C,Mobile,53043.64,4.0,3.9,5.93,67.28,India,Online
COMP02080,Competitor_E,Mobile,21852.92,10.0,4.1,8.43,89.01,Usa,Retail
COMP08487,Competitor_C,Mobile,5516.08,5.0,4.4,10.99,99.56,Japan,Marketplace
COMP05398,Competitor_C,Mobile,13827.86,5.0,3.2,14.02,20.33,India,Retail
COMP01171,Competitor_A,Mobile,53720.23,6.0,4.5,8.43,40.48,India,Marketplace
COMP07372,Competitor_D,Mobile,8286.3,5.0,3.2,2.37,39.77,India,Online
COMP02081,Competitor_C,Mobile,40466.49,7.0,4.1,9.81,67.07,Uk,Retail
COMP08498,Competitor_B,Mobile,44790.71,6.0,4.4,5.38,33.73,Usa,Retail
COMP05395,Competitor_B,Mobile,24927.79,9.0,3.5,8.03,69.82,Usa,Online
COMP00744,Competitor_A,Mobile,8443.17,3.0,3.8,6.87,72.31,Japan,Retail
COMP08501,Competitor_E,Mobile,22002.07,10.0,4.6,15.69,98.75,Canada,Retail
COMP07368,Competitor_B,Mobile,40391.88,6.0,4.0,6.16,43.36,Usa,Online
COMP07371,Competitor_C,Mobile,54305.06,10.0,3.6,8.08,43.3,Usa,Retail
COMP05389,Competitor_E,Mobile,41648.86,8.0,4.5,19.11,47.57,Usa,Retail
COMP02867,Competitor_A,Mobile,36322.54,8.0,3.1,10.61,35.92,India,Online
COMP05388,Competitor_D,Mobile,7239.29,5.0,4.7,8.4,97.63,Germany,Retail
COMP08509,Competitor_D,Mobile,36937.8,5.0,4.4,5.49,74.5,Uk,Marketplace
COMP05387,Competitor_C,Mobile,42285.42,4.0,3.9,16.69,89.69,Germany,Online
COMP02084,Competitor_E,Mobile,56780.18,6.0,3.1,7.44,71.41,India,Retail
COMP05385,Competitor_E,Mobile,26583.14,4.0,4.2,17.77,54.72,Japan,Marketplace
COMP08513,Competitor_D,Mobile,28953.58,4.0,4.4,21.5,37.79,Canada,Retail
COMP03385,Competitor_D,Mobile,30921.07,4.0,4.3,4.3,23.8,Canada,Retail
COMP03985,Competitor_A,Mobile,2662.27,7.0,3.8,8.69,54.17,Uk,Marketplace
COMP02953,Competitor_C,Mobile,25513.53,3.0,4.6,12.17,79.18,Usa,Marketplace
COMP08520,Competitor_C,Mobile,42064.0,5.0,4.4,8.63,33.16,Germany,Retail
COMP05383,Competitor_D,Mobile,10237.2,7.0,3.9,9.02,67.87,India,Retail
COMP06160,Competitor_A,Mobile,20550.21,5.0,4.7,21.4,53.03,Germany,Online
COMP00743,Competitor_E,Mobile,10879.9,10.0,4.1,21.19,55.94,India,Online
COMP08751,Competitor_E,Mobile,48514.53,11.0,3.9,22.31,66.5,India,Marketplace
COMP08753,Competitor_C,Mobile,49166.58,10.0,4.7,22.45,40.11,India,Online
COMP00618,Competitor_C,Mobile,12041.17,11.0,4.1,23.3,32.38,India,Retail
COMP08949,Competitor_B,Mobile,35851.87,6.0,4.5,5.38,22.36,Canada,Marketplace
COMP05114,Competitor_D,Mobile,17278.8,6.0,3.2,15.18,98.95,Canada,Retail
COMP02220,Competitor_E,Mobile,32136.03,8.0,3.5,15.7,31.77,Germany,Marketplace
COMP00535,Competitor_D,Mobile,43028.29,4.0,3.5,10.87,28.69,Usa,Marketplace
COMP07152,Competitor_C,Mobile,16853.24,4.0,3.8,14.91,78.94,Canada,Retail
COMP07151,Competitor_D,Mobile,24872.36,10.0,3.6,16.68,87.18,Canada,Online
COMP02982,Competitor_C,Mobile,27746.09,9.0,4.6,4.53,50.7,Germany,Online
COMP04080,Competitor_A,Mobile,35740.86,11.0,4.9,4.24,94.7,Uk,Retail
COMP08958,Competitor_A,Mobile,38508.52,3.0,3.6,6.49,41.42,Uk,Retail
COMP02983,Competitor_B,Mobile,34100.37,12.0,4.6,10.2,92.37,Germany,Marketplace
COMP08960,Competitor_C,Mobile,5364.54,7.0,4.4,23.06,59.1,Uk,Marketplace
COMP02850,Competitor_B,Mobile,45436.89,9.0,4.8,13.18,51.0,Germany,Online
COMP07146,Competitor_D,Mobile,57312.91,4.0,3.8,8.64,68.48,Usa,Online
COMP04082,Competitor_A,Mobile,12518.54,12.0,4.9,10.76,73.3,Germany,Retail
COMP05100,Competitor_D,Mobile,42225.82,11.0,4.5,22.39,88.81,Germany,Online
COMP03805,Competitor_C,Mobile,10422.57,11.0,3.6,9.02,20.39,Usa,Marketplace
COMP02223,Competitor_D,Mobile,25478.61,10.0,4.4,7.84,38.6,India,Marketplace
COMP02224,Competitor_E,Mobile,1476.7,9.0,4.4,6.03,30.58,Usa,Marketplace
COMP02225,Competitor_B,Mobile,12163.11,5.0,4.0,7.48,83.39,Usa,Online
COMP00531,Competitor_E,Mobile,19437.18,11.0,3.1,15.16,24.47,Uk,Online
COMP02226,Competitor_E,Mobile,47486.46,9.0,4.8,5.61,90.53,Usa,Online
COMP05093,Competitor_C,Mobile,34902.39,3.0,4.7,15.22,48.71,Canada,Marketplace
COMP08969,Competitor_E,Mobile,7950.27,10.0,4.2,21.1,34.4,Canada,Marketplace
COMP08970,Competitor_E,Mobile,1205.74,9.0,4.9,9.4,50.36,India,Online
COMP02849,Competitor_B,Mobile,24474.14,4.0,3.6,19.16,85.83,Japan,Retail
