customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level,total_orders,total_quantity,total_spend,average_discount,customer_value
CUST05993,C003,56+,Male,India,High,Frequent Buyer,2021-10-09,Regular,9.0,15.0,229387.85,0.1388888888888889,2064490.6500000001
CUST05994,C002,18-25,Male,Canada,High,High Value,2021-10-30,VIP,10.0,22.0,338912.25,0.10500000000000001,3389122.5
CUST05995,C010,18-25,Female,UK,High,High Value,2020-05-05,VIP,12.0,24.0,202503.55,0.12916666666666668,2430042.5999999996
CUST05996,C009,26-35,Male,India,Premium,Frequent Buyer,2025-06-10,VIP,8.0,15.0,189503.5,0.09375,1516028.0
CUST05997,C006,56+,Male,South Korea,Low,Frequent Buyer,2025-01-03,New,9.0,19.0,266632.89999999997,0.10555555555555556,2399696.0999999996
CUST05998,C001,18-25,Male,Singapore,Premium,High Value,2023-03-12,VIP,11.0,26.0,197072.35,0.09545454545454546,2167795.85
CUST05999,C007,56+,Female,Germany,Medium,Frequent Buyer,2025-06-16,Loyal,8.0,17.0,209724.4,0.0625,1677795.2
CUST06000,C010,46-55,Male,South Korea,Low,Regular Buyer,2024-04-17,VIP,6.0,11.0,114831.35,0.10000000000000002,688988.1000000001
CUST06001,C008,36-45,Female,USA,Medium,High Value,2023-07-08,Loyal,14.0,27.0,400247.1,0.10357142857142856,5603459.399999999
CUST06002,C006,18-25,Male,Canada,High,High Value,2022-12-17,Regular,14.0,30.0,365844.25,0.11785714285714285,5121819.5
CUST06003,C007,46-55,Other,Canada,Low,Frequent Buyer,2025-01-04,VIP,9.0,18.0,163789.5,0.09444444444444444,1474105.5
CUST06004,C007,36-45,Other,Singapore,Premium,Frequent Buyer,2025-06-17,New,9.0,18.0,245984.55,0.07777777777777778,2213860.9499999997
CUST06005,C009,56+,Female,Germany,Low,Frequent Buyer,2025-05-15,New,9.0,22.0,282796.8,0.07222222222222223,2545171.1999999997
CUST06006,C009,36-45,Other,India,High,Frequent Buyer,2022-09-07,New,8.0,14.0,172520.45,0.0625,1380163.6
CUST06007,C005,36-45,Female,Canada,Medium,High Value,2023-04-07,New,12.0,27.0,228169.7,0.14583333333333334,2738036.4000000004
CUST06008,C008,36-45,Female,Canada,High,Premium Loyal,2021-07-18,VIP,15.0,31.0,382404.95,0.09000000000000001,5736074.25
CUST06009,C009,18-25,Male,Japan,High,Frequent Buyer,2024-08-14,Regular,8.0,19.0,152604.0,0.08125,1220832.0
CUST06010,C009,36-45,Male,South Korea,High,Frequent Buyer,2025-04-30,Regular,8.0,16.0,280953.25,0.075,2247626.0
CUST06011,C010,36-45,Female,India,Medium,Frequent Buyer,2021-05-22,Regular,8.0,17.0,170139.6,0.1,1361116.8
CUST06012,C009,26-35,Female,Singapore,Low,High Value,2020-05-06,Loyal,11.0,20.0,334530.8,0.10454545454545454,3679838.8
CUST06013,C009,46-55,Female,India,Premium,High Value,2025-07-19,New,12.0,22.0,259806.7,0.08333333333333333,3117680.4000000004
CUST06014,C002,56+,Other,Germany,Medium,Frequent Buyer,2022-02-22,VIP,9.0,18.0,267974.0,0.08333333333333333,2411766.0
CUST06015,C008,36-45,Other,Singapore,Medium,Frequent Buyer,2025-05-12,VIP,9.0,19.0,207790.55,0.10555555555555556,1870114.95
CUST06016,C008,56+,Female,UK,Premium,High Value,2020-10-01,VIP,10.0,22.0,243112.3,0.10500000000000001,2431123.0
CUST06017,C009,18-25,Female,Germany,Medium,Frequent Buyer,2024-08-11,VIP,8.0,17.0,177941.65,0.11875000000000001,1423533.2
CUST06018,C004,18-25,Male,India,Medium,Frequent Buyer,2025-12-27,VIP,8.0,13.0,171674.3,0.08750000000000001,1373394.4
CUST06019,C003,56+,Other,Singapore,High,Regular Buyer,2023-05-26,Loyal,5.0,10.0,128842.65,0.06999999999999999,644213.25
CUST06020,C007,36-45,Female,South Korea,Premium,Frequent Buyer,2024-06-12,Loyal,9.0,20.0,225464.7,0.09444444444444444,2029182.3
CUST06021,C004,36-45,Female,Germany,High,Frequent Buyer,2024-06-02,Loyal,9.0,15.0,214498.0,0.10555555555555557,1930482.0
CUST06022,C005,26-35,Male,South Korea,Premium,High Value,2021-02-26,New,11.0,23.0,283542.85,0.1,3118971.3499999996
CUST06023,C009,18-25,Other,UK,Medium,Premium Loyal,2020-05-08,Regular,15.0,30.0,340215.45,0.11,5103231.75
CUST06024,C009,18-25,Other,UK,Low,Frequent Buyer,2020-02-07,Regular,9.0,19.0,229731.45,0.1611111111111111,2067583.05
CUST06025,C007,18-25,Female,Japan,Premium,Frequent Buyer,2023-08-09,VIP,9.0,18.0,181746.4,0.06666666666666667,1635717.5999999999
CUST06026,C010,56+,Male,India,Low,Frequent Buyer,2024-09-11,Regular,9.0,19.0,135205.3,0.09444444444444446,1216847.7
CUST06027,C004,18-25,Female,UK,High,High Value,2022-02-09,Loyal,11.0,22.0,230585.6,0.10454545454545455,2536441.6
CUST06028,C002,46-55,Female,Canada,Medium,Premium Loyal,2023-07-07,VIP,15.0,25.0,368921.7,0.12333333333333334,5533825.5
CUST06029,C009,18-25,Other,UK,Premium,High Value,2024-09-05,Regular,14.0,26.0,282605.7,0.09642857142857143,3956479.8000000003
CUST06030,C004,26-35,Female,Singapore,High,Frequent Buyer,2022-07-15,New,9.0,20.0,238384.3,0.12222222222222223,2145458.6999999997
CUST06031,C002,36-45,Female,Japan,Premium,Regular Buyer,2026-03-08,VIP,6.0,10.0,139964.15,0.10833333333333334,839784.8999999999
CUST06032,C002,26-35,Other,Japan,Low,Regular Buyer,2024-08-23,Loyal,7.0,17.0,147836.3,0.08571428571428573,1034854.0999999999
CUST06033,C002,26-35,Male,Canada,Low,Frequent Buyer,2020-02-26,Regular,8.0,15.0,229926.4,0.05,1839411.2
CUST06034,C003,36-45,Male,Germany,High,Frequent Buyer,2024-07-28,Loyal,8.0,15.0,175842.5,0.0625,1406740.0
CUST06035,C006,46-55,Other,USA,Medium,High Value,2023-02-26,Regular,13.0,25.0,286489.95,0.06538461538461539,3724369.35
CUST06036,C009,46-55,Female,UK,Premium,Regular Buyer,2023-02-22,Loyal,5.0,10.0,152499.65,0.12000000000000002,762498.25
CUST06037,C001,56+,Other,UK,Low,Regular Buyer,2020-11-07,Regular,5.0,10.0,162149.4,0.1,810747.0
CUST06038,C006,36-45,Other,Canada,Medium,High Value,2022-05-18,VIP,12.0,26.0,309946.8,0.12916666666666668,3719361.5999999996
CUST06039,C003,46-55,Other,India,Premium,Frequent Buyer,2025-12-22,New,8.0,18.0,126088.45,0.14375,1008707.6
CUST06040,C004,36-45,Other,South Korea,High,Premium Loyal,2025-09-06,Regular,16.0,30.0,454983.5,0.10625,7279736.0
CUST06041,C005,46-55,Other,Canada,Low,Frequent Buyer,2020-06-26,Loyal,9.0,19.0,213558.55,0.09444444444444446,1922026.95
CUST06042,C001,56+,Male,Canada,Low,Premium Loyal,2024-03-13,Loyal,16.0,31.0,384666.14999999997,0.0875,6154658.399999999
CUST06043,C005,36-45,Male,UK,Low,Premium Loyal,2024-09-06,New,15.0,28.0,274399.5,0.09000000000000001,4115992.5
CUST06044,C007,18-25,Other,Japan,Premium,Regular Buyer,2021-03-21,VIP,7.0,10.0,179640.45,0.1142857142857143,1257483.1500000001
CUST06045,C003,26-35,Male,Germany,Low,Regular Buyer,2023-09-06,Loyal,7.0,16.0,124163.55,0.07142857142857142,869144.85
CUST06046,C007,26-35,Other,Canada,High,Premium Loyal,2023-06-21,New,18.0,38.0,381493.55,0.08888888888888889,6866883.899999999
CUST06047,C006,18-25,Male,UK,Medium,Frequent Buyer,2022-11-07,Loyal,8.0,17.0,316961.85,0.05625,2535694.8
CUST06048,C001,56+,Female,Germany,Low,High Value,2025-04-18,Regular,10.0,20.0,267535.15,0.08499999999999999,2675351.5
CUST06049,C010,18-25,Male,Canada,Medium,High Value,2020-04-20,Regular,10.0,18.0,268605.75,0.06999999999999999,2686057.5
CUST06050,C007,18-25,Female,Japan,High,High Value,2021-08-05,VIP,11.0,24.0,318786.35,0.09090909090909091,3506649.8499999996
CUST06051,C003,36-45,Other,South Korea,High,High Value,2025-08-30,Loyal,13.0,31.0,205074.15,0.11538461538461539,2665963.9499999997
CUST06052,C008,26-35,Male,Germany,High,Premium Loyal,2026-02-15,New,19.0,33.0,489650.45,0.1131578947368421,9303358.55
CUST06053,C001,36-45,Male,Japan,Premium,High Value,2026-06-26,VIP,11.0,21.0,288189.55,0.08636363636363636,3170085.05
CUST06054,C009,56+,Male,Japan,Premium,High Value,2022-02-04,Regular,13.0,25.0,307735.1,0.10384615384615385,4000556.3
CUST06055,C010,56+,Male,India,Low,High Value,2024-12-30,VIP,11.0,22.0,249802.15,0.11818181818181818,2747823.65
CUST06056,C006,36-45,Female,India,Premium,High Value,2025-11-10,Loyal,11.0,18.0,326889.55,0.11363636363636363,3595785.05
CUST06057,C007,36-45,Other,Singapore,Premium,Regular Buyer,2021-10-06,Regular,7.0,15.0,166864.2,0.14285714285714285,1168049.4000000001
CUST06058,C003,18-25,Other,South Korea,High,Premium Loyal,2025-01-06,VIP,17.0,33.0,308623.6,0.1411764705882353,5246601.199999999
CUST06059,C006,56+,Other,India,Medium,High Value,2020-08-06,VIP,11.0,20.0,212088.3,0.12727272727272726,2332971.3
CUST06060,C006,18-25,Female,Singapore,Low,Premium Loyal,2021-06-03,Loyal,16.0,28.0,361993.6,0.08750000000000001,5791897.6
CUST06061,C004,18-25,Other,Singapore,High,Frequent Buyer,2026-07-07,Loyal,9.0,22.0,242470.0,0.08888888888888889,2182230.0
CUST06062,C008,26-35,Other,UK,Low,High Value,2025-07-20,Loyal,14.0,24.0,259380.65,0.06785714285714287,3631329.1
CUST06063,C005,18-25,Other,South Korea,Medium,Regular Buyer,2023-01-06,VIP,7.0,15.0,211446.65,0.07857142857142858,1480126.55
CUST06064,C002,56+,Other,India,Low,Regular Buyer,2026-01-26,Regular,4.0,7.0,115005.9,0.025,460023.6
CUST06065,C001,46-55,Female,UK,Low,High Value,2022-03-13,Loyal,12.0,21.0,232220.3,0.10416666666666667,2786643.5999999996
CUST06066,C003,18-25,Other,Singapore,Premium,High Value,2024-11-10,Loyal,10.0,24.0,165043.15,0.08,1650431.5
CUST06067,C008,18-25,Female,Germany,High,Frequent Buyer,2020-09-28,VIP,9.0,18.0,261427.1,0.07777777777777778,2352843.9
CUST06068,C006,36-45,Male,India,Medium,Regular Buyer,2024-09-17,Regular,6.0,14.0,146333.05,0.13333333333333333,877998.2999999999
CUST06069,C001,18-25,Other,Singapore,Low,Premium Loyal,2020-01-22,Regular,17.0,34.0,523617.65,0.09999999999999999,8901500.05
CUST06070,C003,36-45,Male,India,Low,High Value,2021-01-06,Loyal,12.0,22.0,359543.55,0.12083333333333333,4314522.6
CUST06071,C002,46-55,Other,Canada,Medium,Frequent Buyer,2024-04-18,VIP,9.0,16.0,256811.55,0.11666666666666667,2311303.9499999997
CUST06072,C001,26-35,Other,Germany,Low,High Value,2023-04-30,VIP,10.0,14.0,195762.85,0.075,1957628.5
CUST06073,C003,26-35,Female,Singapore,High,Regular Buyer,2022-05-19,VIP,7.0,15.0,105058.9,0.04285714285714286,735412.2999999999
CUST06074,C002,46-55,Male,Singapore,Low,Regular Buyer,2020-06-05,VIP,4.0,10.0,96264.90000000001,0.1375,385059.60000000003
CUST06075,C004,46-55,Other,UK,Low,Frequent Buyer,2025-07-05,New,9.0,24.0,194723.25,0.09444444444444446,1752509.25
CUST06076,C009,18-25,Male,South Korea,Medium,High Value,2021-04-27,New,10.0,22.0,245487.4,0.065,2454874.0
CUST06077,C009,46-55,Other,India,Low,Frequent Buyer,2022-11-19,VIP,8.0,16.0,270328.85,0.09375,2162630.8
CUST06078,C001,46-55,Female,South Korea,Premium,Frequent Buyer,2023-11-13,Loyal,8.0,12.0,211962.3,0.09375,1695698.4
CUST06079,C008,46-55,Other,India,Medium,Regular Buyer,2024-02-02,VIP,6.0,11.0,128583.85,0.09166666666666667,771503.1000000001
CUST06080,C008,56+,Other,Canada,Premium,High Value,2023-08-04,New,10.0,21.0,219440.3,0.095,2194403.0
CUST06081,C001,56+,Other,Germany,Premium,Regular Buyer,2026-07-16,Loyal,3.0,3.0,85505.2,0.10000000000000002,256515.59999999998
CUST06082,C009,36-45,Male,Germany,Low,Frequent Buyer,2024-07-05,New,9.0,17.0,212702.65,0.11666666666666667,1914323.8499999999
CUST06083,C005,26-35,Male,Canada,Medium,High Value,2023-07-17,Loyal,10.0,19.0,214062.85,0.08499999999999999,2140628.5
CUST06084,C010,26-35,Male,South Korea,Low,High Value,2026-02-08,New,13.0,24.0,276976.25,0.1076923076923077,3600691.25
CUST06085,C003,46-55,Female,Japan,High,Premium Loyal,2024-05-27,Loyal,16.0,27.0,316073.15,0.09375,5057170.4
CUST06086,C004,36-45,Other,USA,Premium,High Value,2024-11-13,Regular,10.0,19.0,240457.55,0.065,2404575.5
CUST06087,C006,18-25,Female,UK,Medium,High Value,2020-11-26,Regular,11.0,22.0,208187.85,0.15000000000000002,2290066.35
CUST06088,C006,26-35,Male,South Korea,Medium,High Value,2025-09-07,Regular,10.0,19.0,247522.15,0.10500000000000001,2475221.5
CUST06089,C004,56+,Male,Canada,Low,High Value,2020-04-29,VIP,11.0,26.0,204948.2,0.12727272727272726,2254430.2
CUST06090,C002,26-35,Female,India,High,High Value,2021-03-15,Regular,11.0,21.0,216554.4,0.07727272727272728,2382098.4
CUST06091,C001,36-45,Other,South Korea,Premium,High Value,2024-06-17,New,11.0,21.0,299012.05,0.1272727272727273,3289132.55
CUST06092,C002,46-55,Male,Singapore,Low,High Value,2021-06-30,New,12.0,22.0,357624.95,0.12083333333333335,4291499.4
CUST06093,C008,46-55,Male,Japan,Medium,Frequent Buyer,2024-08-29,Loyal,9.0,16.0,274829.0,0.09444444444444446,2473461.0
CUST06094,C003,46-55,Male,South Korea,Low,Regular Buyer,2024-09-09,New,2.0,4.0,14770.35,0.025,29540.7
CUST06095,C008,46-55,Other,Singapore,Premium,Frequent Buyer,2020-01-27,VIP,9.0,18.0,256716.05,0.07777777777777778,2310444.4499999997
CUST06096,C005,36-45,Female,Germany,High,Regular Buyer,2021-02-17,Loyal,5.0,11.0,120357.7,0.1,601788.5
CUST06097,C007,56+,Female,Germany,Premium,High Value,2026-02-27,Regular,12.0,21.0,260609.45,0.07083333333333335,3127313.4000000004
CUST06098,C006,36-45,Female,South Korea,Premium,Premium Loyal,2021-12-07,VIP,18.0,38.0,379351.35,0.10277777777777779,6828324.3
CUST06099,C008,56+,Female,USA,Premium,Frequent Buyer,2022-06-24,New,8.0,11.0,184565.1,0.0875,1476520.8
CUST06100,C004,26-35,Other,South Korea,Low,Premium Loyal,2021-10-21,Loyal,16.0,27.0,372159.5,0.096875,5954552.0
CUST06101,C001,18-25,Other,South Korea,Low,High Value,2023-12-16,New,12.0,24.0,309637.05,0.075,3715644.5999999996
CUST06102,C010,26-35,Male,Germany,Low,Regular Buyer,2024-04-05,VIP,7.0,18.0,188448.55,0.13571428571428573,1319139.8499999999
CUST06103,C008,36-45,Other,Singapore,Low,Frequent Buyer,2021-09-10,Loyal,9.0,20.0,165553.35,0.11666666666666667,1489980.1500000001
CUST06104,C010,26-35,Male,Canada,Low,High Value,2023-11-12,Regular,14.0,25.0,352038.05,0.11785714285714287,4928532.7
CUST06105,C010,46-55,Male,USA,High,Regular Buyer,2020-03-11,VIP,6.0,12.0,155600.65000000002,0.08333333333333333,933603.9000000001
CUST06106,C001,18-25,Other,India,High,Frequent Buyer,2022-03-01,Regular,8.0,19.0,91353.3,0.1125,730826.4
CUST06107,C005,36-45,Other,Germany,Premium,High Value,2022-03-30,Loyal,11.0,18.0,259190.7,0.10909090909090909,2851097.7
CUST06108,C007,18-25,Other,South Korea,Premium,Regular Buyer,2025-11-30,Regular,7.0,14.0,113620.05,0.1642857142857143,795340.35
CUST06109,C005,26-35,Female,Canada,Low,High Value,2025-06-18,VIP,12.0,26.0,328286.15,0.09583333333333333,3939433.8000000003
CUST06110,C007,18-25,Other,South Korea,High,High Value,2021-08-13,New,14.0,30.0,255803.80000000002,0.11785714285714285,3581253.2
CUST06111,C010,36-45,Female,Canada,Medium,High Value,2024-07-25,Regular,10.0,18.0,241526.95,0.075,2415269.5
CUST06112,C003,56+,Male,Canada,Premium,Regular Buyer,2024-05-19,Regular,7.0,12.0,111017.75,0.07142857142857142,777124.25
CUST06113,C010,18-25,Female,UK,Low,Frequent Buyer,2023-10-06,Loyal,9.0,18.0,224836.65,0.12222222222222223,2023529.8499999999
CUST06114,C006,56+,Male,Singapore,Medium,Frequent Buyer,2022-12-20,VIP,8.0,17.0,158054.3,0.10625,1264434.4
CUST06115,C004,18-25,Male,Japan,Low,Frequent Buyer,2022-07-03,VIP,9.0,22.0,213579.35,0.11666666666666667,1922214.1500000001
CUST06116,C007,26-35,Female,India,High,High Value,2024-07-06,VIP,13.0,28.0,337571.85,0.08076923076923077,4388434.05
CUST06117,C005,46-55,Female,Japan,Medium,High Value,2022-12-06,Loyal,13.0,24.0,338370.75,0.10384615384615385,4398819.75
CUST06118,C007,56+,Female,USA,Premium,Frequent Buyer,2024-06-30,Regular,9.0,20.0,207027.25,0.07222222222222223,1863245.25
CUST06119,C002,36-45,Male,South Korea,Low,Regular Buyer,2025-05-06,Loyal,7.0,13.0,178704.6,0.1285714285714286,1250932.2
CUST06120,C003,36-45,Female,Canada,Premium,Frequent Buyer,2026-03-16,Loyal,9.0,13.0,190351.65,0.05555555555555555,1713164.8499999999
CUST06121,C001,36-45,Female,Canada,High,Frequent Buyer,2020-04-04,New,8.0,14.0,202991.7,0.05,1623933.6
CUST06122,C008,46-55,Female,South Korea,High,Frequent Buyer,2024-08-30,Regular,8.0,17.0,130509.6,0.10625,1044076.8
CUST06123,C009,18-25,Male,South Korea,Premium,Frequent Buyer,2022-10-19,VIP,9.0,12.0,224757.75,0.1388888888888889,2022819.75
CUST06124,C009,26-35,Female,Canada,Medium,Frequent Buyer,2022-08-20,Loyal,9.0,16.0,232059.05,0.11666666666666667,2088531.45
CUST06125,C006,36-45,Other,USA,Premium,High Value,2021-06-03,Regular,10.0,26.0,264411.15,0.065,2644111.5
CUST06126,C006,36-45,Male,South Korea,Premium,Premium Loyal,2022-10-14,Loyal,16.0,33.0,350575.1,0.08125,5609201.6
CUST06127,C007,36-45,Male,USA,Low,Premium Loyal,2021-03-12,New,16.0,31.0,457052.05,0.1125,7312832.8
CUST06128,C005,26-35,Other,USA,Medium,Regular Buyer,2025-03-09,Regular,4.0,6.0,111407.75,0.15,445631.0
CUST06129,C006,36-45,Female,India,Low,Regular Buyer,2025-10-30,VIP,7.0,15.0,122111.7,0.15714285714285717,854781.9
CUST06130,C008,26-35,Female,South Korea,Low,Frequent Buyer,2020-10-27,VIP,8.0,17.0,154534.8,0.11875000000000001,1236278.4
CUST06131,C009,26-35,Other,India,Low,Frequent Buyer,2023-10-16,Loyal,8.0,12.0,218146.35,0.09375,1745170.8
CUST06132,C005,56+,Female,India,Low,Premium Loyal,2025-06-19,New,15.0,32.0,444771.75,0.09000000000000001,6671576.25
CUST06133,C009,26-35,Other,India,Premium,Frequent Buyer,2021-10-17,New,9.0,20.0,318545.5,0.09444444444444446,2866909.5
CUST06134,C010,36-45,Other,Canada,Low,High Value,2024-05-12,Regular,14.0,23.0,322773.0,0.10714285714285714,4518822.0
CUST06135,C008,36-45,Female,UK,Premium,High Value,2024-09-19,VIP,10.0,25.0,160328.55000000002,0.125,1603285.5000000002
CUST06136,C003,18-25,Male,Germany,Premium,High Value,2025-11-19,VIP,10.0,21.0,204898.8,0.085,2048988.0
CUST06137,C003,18-25,Male,India,High,High Value,2024-08-22,New,11.0,22.0,274059.3,0.07727272727272728,3014652.3
CUST06138,C002,56+,Other,India,Low,High Value,2025-11-23,New,11.0,21.0,234791.75,0.06818181818181818,2582709.25
CUST06139,C001,26-35,Female,UK,Premium,Frequent Buyer,2023-09-22,VIP,9.0,20.0,210542.3,0.10555555555555557,1894880.7
CUST06140,C003,18-25,Male,India,Premium,High Value,2021-09-25,New,12.0,26.0,260890.05,0.09583333333333333,3130680.5999999996
CUST06141,C009,46-55,Other,UK,Medium,High Value,2020-09-13,VIP,12.0,21.0,264096.3,0.125,3169155.5999999996
CUST06142,C007,26-35,Male,Japan,High,Regular Buyer,2024-05-22,Loyal,5.0,12.0,112990.95,0.13999999999999999,564954.75
CUST06143,C002,56+,Male,South Korea,Low,High Value,2026-06-27,VIP,11.0,16.0,247066.3,0.08636363636363636,2717729.3
CUST06144,C003,56+,Female,UK,Premium,Regular Buyer,2021-11-13,Loyal,7.0,11.0,109982.3,0.08571428571428573,769876.1
CUST06145,C009,36-45,Other,UK,Premium,Frequent Buyer,2022-08-31,VIP,9.0,18.0,179135.4,0.1388888888888889,1612218.5999999999
CUST06146,C005,36-45,Other,USA,Low,High Value,2023-08-19,Regular,10.0,21.0,197936.94999999998,0.135,1979369.4999999998
CUST06147,C004,36-45,Female,Japan,Premium,High Value,2022-09-09,Regular,10.0,24.0,250037.2,0.09,2500372.0
CUST06148,C005,26-35,Other,USA,Premium,High Value,2024-06-26,New,11.0,20.0,222853.59999999998,0.08636363636363636,2451389.5999999996
CUST06149,C006,56+,Female,Japan,Medium,Regular Buyer,2023-08-08,Regular,7.0,15.0,185732.85,0.1,1300129.95
CUST06150,C010,18-25,Female,India,High,High Value,2024-08-03,VIP,10.0,13.0,186077.30000000002,0.08,1860773.0000000002
CUST06151,C008,36-45,Other,UK,Low,Regular Buyer,2026-05-08,VIP,5.0,9.0,155445.2,0.06999999999999999,777226.0
CUST06152,C010,56+,Other,USA,High,High Value,2025-09-11,Loyal,14.0,27.0,310565.4,0.08928571428571429,4347915.600000001
CUST06153,C009,18-25,Other,USA,Premium,Regular Buyer,2020-11-27,Loyal,7.0,18.0,192230.40000000002,0.1285714285714286,1345612.8000000003
CUST06154,C006,36-45,Other,South Korea,High,Premium Loyal,2025-10-14,Loyal,16.0,33.0,300924.7,0.10312500000000001,4814795.2
CUST06155,C001,56+,Male,Singapore,Medium,High Value,2020-06-29,VIP,13.0,27.0,390270.55,0.07307692307692308,5073517.149999999
CUST06156,C006,18-25,Female,UK,Low,High Value,2026-01-21,New,10.0,19.0,288719.25,0.07,2887192.5
CUST06157,C006,18-25,Male,South Korea,High,Frequent Buyer,2025-02-14,Loyal,9.0,15.0,198841.2,0.1111111111111111,1789570.8
CUST06158,C008,26-35,Other,UK,High,Frequent Buyer,2023-08-09,Loyal,8.0,20.0,179754.6,0.1125,1438036.8
CUST06159,C007,18-25,Other,Canada,Premium,Regular Buyer,2025-08-10,New,6.0,13.0,198083.5,0.13333333333333333,1188501.0
CUST06160,C001,36-45,Other,USA,Medium,High Value,2021-03-01,VIP,11.0,24.0,219368.85,0.08181818181818182,2413057.35
CUST06161,C003,26-35,Female,Canada,Premium,High Value,2023-01-24,New,12.0,28.0,155604.85,0.09999999999999999,1867258.2000000002
CUST06162,C003,18-25,Other,India,Premium,High Value,2023-11-13,Regular,13.0,29.0,233464.45,0.11923076923076924,3035037.85
CUST06163,C005,46-55,Male,Japan,Premium,Regular Buyer,2023-01-08,Regular,7.0,14.0,119674.65,0.10714285714285714,837722.5499999999
CUST06164,C005,46-55,Female,Canada,Premium,Regular Buyer,2025-12-21,Regular,7.0,14.0,126764.9,0.07142857142857142,887354.2999999999
CUST06165,C001,26-35,Female,South Korea,Medium,Frequent Buyer,2025-12-16,New,8.0,14.0,179827.05,0.06875,1438616.4
CUST06166,C010,18-25,Male,Singapore,Medium,High Value,2021-01-22,VIP,13.0,26.0,308740.8,0.0923076923076923,4013630.4
CUST06167,C005,56+,Male,Canada,Medium,Regular Buyer,2020-11-25,Regular,7.0,19.0,166153.6,0.08571428571428572,1163075.2
CUST06168,C003,18-25,Female,South Korea,High,High Value,2022-03-08,Regular,11.0,21.0,204774.35,0.14545454545454548,2252517.85
CUST06169,C004,56+,Other,UK,Premium,Frequent Buyer,2024-11-07,Loyal,8.0,13.0,155454.85,0.08125,1243638.8
CUST06170,C008,36-45,Female,UK,High,High Value,2024-01-14,VIP,12.0,24.0,369005.25,0.09166666666666667,4428063.0
CUST06171,C009,46-55,Other,Japan,Low,High Value,2023-08-19,VIP,10.0,21.0,235586.8,0.11000000000000001,2355868.0
CUST06172,C005,46-55,Other,UK,Premium,High Value,2025-08-13,VIP,12.0,24.0,307134.6,0.11666666666666665,3685615.1999999997
CUST06173,C002,18-25,Male,India,Medium,High Value,2022-07-07,Loyal,10.0,23.0,288404.45,0.125,2884044.5
CUST06174,C005,36-45,Female,Germany,Medium,Regular Buyer,2024-07-17,VIP,5.0,6.0,91206.3,0.12,456031.5
CUST06175,C010,36-45,Male,Canada,High,High Value,2025-09-18,VIP,10.0,17.0,277320.4,0.075,2773204.0
CUST06176,C001,18-25,Other,Canada,High,High Value,2023-03-20,Loyal,13.0,22.0,282136.25,0.1,3667771.25
CUST06177,C007,26-35,Female,India,Premium,Regular Buyer,2022-05-18,Loyal,5.0,9.0,125186.9,0.07,625934.5
CUST06178,C002,56+,Male,Singapore,Low,Regular Buyer,2020-09-25,VIP,7.0,13.0,127870.0,0.08571428571428572,895090.0
CUST06179,C006,36-45,Other,Canada,Medium,Premium Loyal,2023-11-27,New,15.0,28.0,302655.55,0.06333333333333332,4539833.25
CUST06180,C004,26-35,Female,USA,Premium,Frequent Buyer,2022-10-05,New,8.0,15.0,189880.35,0.0875,1519042.8
CUST06181,C002,18-25,Male,Singapore,Premium,Regular Buyer,2025-10-30,Loyal,7.0,11.0,193179.15,0.1,1352254.05
CUST06182,C004,18-25,Female,India,High,High Value,2024-04-01,Regular,10.0,19.0,243264.85,0.06999999999999999,2432648.5
CUST06183,C008,36-45,Male,Singapore,High,Regular Buyer,2021-02-10,Loyal,5.0,11.0,109594.75,0.17,547973.75
CUST06184,C010,36-45,Female,Singapore,Medium,Regular Buyer,2022-04-21,VIP,7.0,14.0,199539.90000000002,0.1142857142857143,1396779.3000000003
CUST06185,C002,18-25,Other,South Korea,Premium,High Value,2024-05-20,Loyal,13.0,23.0,369744.05,0.06538461538461539,4806672.649999999
CUST06186,C006,18-25,Other,Canada,Medium,High Value,2025-11-14,VIP,11.0,24.0,307702.9,0.11363636363636363,3384731.9000000004
CUST06187,C006,18-25,Other,South Korea,Low,Regular Buyer,2021-10-27,Loyal,7.0,11.0,216055.5,0.09285714285714286,1512388.5
CUST06188,C004,26-35,Female,India,High,Regular Buyer,2020-09-22,VIP,6.0,9.0,85462.15000000001,0.09999999999999999,512772.9
CUST06189,C005,26-35,Other,Canada,High,Frequent Buyer,2020-09-11,Loyal,9.0,14.0,194988.0,0.12222222222222223,1754892.0
CUST06190,C009,46-55,Other,Japan,High,Regular Buyer,2024-12-14,New,5.0,9.0,99565.25,0.1,497826.25
CUST06191,C003,56+,Male,Germany,Low,High Value,2024-08-29,Regular,13.0,28.0,259782.3,0.10769230769230768,3377169.9
CUST06192,C008,18-25,Other,Germany,High,High Value,2022-05-08,Loyal,10.0,16.0,243784.0,0.125,2437840.0
CUST06193,C002,26-35,Other,Canada,High,High Value,2021-12-01,Regular,13.0,27.0,308898.9,0.11153846153846153,4015685.7
CUST06194,C004,36-45,Other,India,Medium,High Value,2021-12-23,Loyal,11.0,26.0,284361.6,0.08181818181818182,3127977.5999999996
CUST06195,C006,18-25,Male,Singapore,Medium,High Value,2025-08-09,Loyal,14.0,28.0,390201.1,0.09642857142857143,5462815.399999999
CUST06196,C004,18-25,Female,UK,Premium,Frequent Buyer,2023-09-25,Regular,8.0,18.0,244609.05,0.11875000000000001,1956872.4
CUST06197,C008,26-35,Male,USA,Premium,Frequent Buyer,2020-08-12,New,9.0,17.0,239336.5,0.1,2154028.5
