product_id,company_id,product_name,category,subcategory,description,launch_date,price,cost,rating,total_sales,return_rate,lifecycle_stage,status,sales_score,rating_score,return_score,profit_margin,profitability_score,performance_score,performance_category
P0085,C002,Fitness Band 85,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2025-04-13,12481,7378.15,4.3,36958,0.035,Decline,Discontinued,36.91591628133366,86.0,82.01438848920863,40.8849451165772,52.85213747890146,63.05126901814372,Average
P0277,C006,Smartphone 277,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2023-02-08,38837,18662.17,4.7,25005,0.061,Decline,Active,24.795165084773263,94.0,63.309352517985616,51.94744702216959,89.85686461385458,63.01870797534595,Average
P0428,C009,Wireless Earbuds 428,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2025-09-17,11073,8067.66,4.2,82468,0.096,Mature,Discontinued,83.06461426137747,84.00000000000001,38.129496402877685,27.141154158764564,6.878338917421542,62.930265109670884,Average
P0072,C002,Smart Light 72,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2023-04-18,37070,20360.23,4.4,36009,0.053,Introduction,Active,35.953597793461505,88.00000000000001,69.06474820143885,45.07626112759644,66.872338934932,62.8275597082391,Average
P0314,C007,Smart Light 314,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2023-06-07,24601,11479.61,4.7,22373,0.061,Introduction,Active,22.126226981422892,94.0,63.309352517985616,53.33681557660257,94.5043851011221,62.78170771226344,Average
P0199,C004,Smart Ring 199,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2026-01-17,18401,13618.97,4.5,76321,0.091,Introduction,Discontinued,76.8313458262351,90.0,41.72661870503597,25.987881093418842,3.020571889726364,62.68938056364843,Average
P0211,C005,Air Purifier 211,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2023-08-16,3381,2532.88,3.9,65430,0.036,Introduction,Active,65.78749898596577,78.0,81.29496402877699,25.084886128364385,0.0,62.68461745084342,Average
P0404,C009,Bluetooth Speaker 404,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2026-01-29,25887,17700.22,4.2,90214,0.133,Growth,Discontinued,90.9193234363592,84.00000000000001,11.510791366906458,31.62506277282033,21.877280040976906,62.605513482253556,Average
P0006,C001,Headphones 6,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2025-07-25,6229,4401.38,4.7,50323,0.049,Mature,Active,50.46848381601363,94.0,71.94244604316546,29.340504093755015,14.235295319612579,62.387752842179744,Average
P0132,C003,Fitness Band 132,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2023-10-27,25654,14775.41,3.8,49003,0.054,Introduction,Active,49.129958627403255,76.0,68.34532374100719,42.40504404771186,57.93695885518848,62.35509409607085,Average
P0160,C004,Smart Fan 160,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2022-11-03,41327,18662.25,3.3,34044,0.04,Decline,Active,33.96102052405289,65.99999999999999,78.41726618705036,54.842475863237105,99.54090835240218,62.300946673688905,Average
P0336,C007,Tablet 336,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2024-03-06,36685,25108.33,3.8,74641,0.08,Mature,Active,75.12776831345826,76.0,49.640287769784166,31.556957884694015,21.649465137695696,62.27019623432158,Average
P0258,C006,Smart Watch 258,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2024-02-28,6873,3822.59,3.4,78886,0.12,Introduction,Active,79.43234363592114,68.0,20.863309352517977,44.38251127600756,64.55170440062447,62.05673780316966,Average
P0231,C005,Smartphone 231,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2025-04-26,44267,26842.42,3.9,36564,0.019,Growth,Discontinued,36.51638679321814,78.0,93.5251798561151,39.362459620032986,47.759332899309825,62.04967128374585,Average
P0297,C006,Smartphone 297,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2022-12-05,43899,24501.38,3.3,87598,0.137,Introduction,Discontinued,88.26660988074957,65.99999999999999,8.633093525179847,44.18692908722294,63.89747034125921,62.00455271448719,Average
P0158,C004,Smartphone 158,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2022-06-17,28190,13135.89,4.1,31403,0.064,Mature,Active,31.28295611259836,82.0,61.15107913669065,53.40230578219227,94.72345373573484,61.98776852710778,Average
P0372,C008,Smart Watch 372,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2023-12-18,25409,15159.92,4.0,62704,0.092,Mature,Active,63.0232416646386,80.0,41.00719424460431,40.33641623046952,51.017275715325795,61.912164788843235,Average
P0389,C008,Fitness Watch 389,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2023-10-02,1270,810.27,3.6,91401,0.133,Growth,Active,92.12298207187474,72.0,11.510791366906458,36.1992125984252,37.17808338685778,61.72191450656611,Average
P0272,C006,Tablet 272,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2023-12-04,6626,3212.42,4.8,19069,0.059,Decline,Active,18.77585787296179,96.0,64.74820143884892,51.51795955327497,88.4202034742716,61.584221064447156,Average
P0005,C001,Air Purifier 5,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2025-12-13,37178,20000.03,4.3,47900,0.091,Introduction,Active,48.01147886752657,86.0,41.72661870503597,46.20466404863091,70.6469138500383,61.54637842214724,Average
P0107,C003,Analog Watch 107,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2023-08-28,29889,13749.22,3.8,17724,0.023,Mature,Discontinued,17.41198182850653,76.0,90.64748201438849,53.999063200508544,96.7196428093285,61.531636464254255,Average
P0347,C007,Smartphone 347,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2026-02-02,42693,30550.94,3.4,93425,0.104,Mature,Discontinued,94.17538736107731,68.0,32.37410071942445,28.440400065584527,11.224393785784779,61.51986478812966,Average
P0194,C004,Air Purifier 194,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2024-10-29,38373,23735.43,3.8,38327,0.02,Decline,Active,38.30412914740002,76.0,92.80575539568345,38.145492924712684,43.688506889337546,61.32087231412733,Average
P0133,C003,Wireless Earbuds 133,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2024-09-21,41490,19289.89,3.3,58579,0.103,Decline,Discontinued,58.840350450231206,65.99999999999999,33.09352517985611,53.50713424921668,95.07411119562217,61.273944372895464,Average
P0166,C004,Smart Ring 166,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2024-09-07,43126,21671.97,4.5,61399,0.147,Growth,Active,61.69992698953517,90.0,1.4388489208633115,49.74732180123359,82.49731483404322,61.25734145561645,Average
P0474,C010,Bluetooth Speaker 474,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2024-11-27,33398,19427.34,3.5,86599,0.14,Mature,Active,87.25358968118763,70.0,6.474820143884874,41.83082819330499,56.01617265418015,61.236146315319665,Average
P0328,C007,Smartphone 328,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2025-10-18,6977,4628.17,4.8,52436,0.082,Mature,Active,52.61113815202402,96.0,48.20143884892085,33.665328937938945,28.702091766860054,61.159499888021585,Average
P0471,C010,Bluetooth Speaker 471,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2022-07-25,8804,5936.93,4.0,92160,0.143,Growth,Discontinued,92.8926340553257,80.0,4.316546762589935,32.56553839164016,25.02322694778925,61.12921531405037,Average
P0308,C007,Smart Watch 308,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2024-05-17,27081,16302.31,4.3,66173,0.117,Decline,Active,66.54092642167599,86.0,23.021582733812927,39.80166906687346,49.22851463361616,61.0779179893916,Average
P0188,C004,Headphones 188,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2023-12-09,40758,20097.79,4.7,42353,0.113,Decline,Active,42.386630972661635,94.0,25.899280575539553,50.68995043917758,85.65046371793866,61.06274651323027,Average
P0409,C009,Analog Watch 409,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2022-09-01,30110,20787.29,4.0,65833,0.073,Decline,Active,66.19615478218545,80.0,54.67625899280575,30.96217203586848,19.65987108136439,61.05288663453072,Average
P0171,C004,Smart Watch 171,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2022-12-08,22490,14579.72,3.7,79486,0.11,Decline,Active,80.04076417619859,74.0,28.057553956834525,35.172432192085374,33.743441830329445,60.88729452758583,Average
P0142,C003,Smart Fan 142,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2025-07-03,37944,25724.63,4.0,74489,0.1,Mature,Active,74.9736351099213,80.0,35.25179856115106,32.20369491882774,23.812839000175128,60.863057850728936,Average
P0371,C008,Wireless Earbuds 371,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2024-08-08,30913,14379.73,3.8,26597,0.048,Decline,Active,26.409507584976065,76.0,72.66187050359711,53.483227121275846,94.99414043009544,60.82482281997537,Average
P0310,C007,Fitness Band 310,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-06-26,21327,14067.35,4.4,31778,0.018,Decline,Active,31.66321895027176,88.00000000000001,94.24460431654677,34.0397149153655,29.95443513873498,60.824212766714716,Average
P0124,C003,Smart Ring 124,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2025-02-03,7499,5158.78,3.4,86314,0.101,Growth,Discontinued,86.96458992455585,68.0,34.53237410071941,31.207094279237236,20.479150559233645,60.81595387762348,Average
P0458,C010,Headphones 458,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2025-04-24,22641,15080.64,4.0,63259,0.077,Growth,Discontinued,63.58603066439523,80.0,51.79856115107913,33.39234132767987,27.7889319667471,60.78316275776622,Average
P0049,C001,Smart Fan 49,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2023-05-15,42272,26322.83,4.4,50828,0.079,Growth,Active,50.980571104080475,88.00000000000001,50.35971223021583,37.72986847085541,42.29821835995638,60.659875086464794,Average
P0056,C002,Analog Watch 56,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2025-01-23,20569,13905.52,4.7,55421,0.085,Growth,Discontinued,55.638030339904276,94.0,46.04316546762589,32.3957411638874,24.45524511737836,60.55023048009843,Average
P0130,C003,Fitness Band 130,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2023-07-14,40911,29812.88,4.6,35554,0.014,Mature,Active,35.49221221708445,92.0,97.12230215827337,27.12747182909242,6.832570710517805,60.471620314211904,Average
P0495,C010,Tablet 495,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2024-04-23,24613,15213.42,4.8,34279,0.058,Introduction,Active,34.19931856899489,96.0,65.46762589928056,38.18949335716898,43.835690954096165,60.43864032211875,Average
P0039,C001,Bluetooth Speaker 39,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2023-05-24,22770,15590.98,3.9,88306,0.131,Mature,Active,88.98454611827695,78.0,12.949640287769771,31.528414580588493,21.553986087028065,60.36761711200509,Average
P0097,C002,Fitness Watch 97,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2023-06-27,10447,5986.06,4.3,20732,0.02,Mature,Discontinued,20.462196803764098,86.0,92.80575539568345,42.70067962094381,58.92587743908525,60.36180157631691,Average
P0287,C006,Analog Watch 287,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2022-08-29,18223,10105.99,4.6,58049,0.131,Growth,Active,58.30291230631946,92.0,12.949640287769771,44.542665861822975,65.08743101998124,60.35906201776295,Average
P0340,C007,Fitness Band 340,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-12-26,37903,27840.15,4.6,65017,0.086,Decline,Active,65.36870284740813,92.0,45.32374100719424,26.54895390866158,4.8973938426700805,60.2784032744322,Average
P0455,C010,Fitness Band 455,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-06-09,25684,16594.5,3.8,86134,0.136,Mature,Discontinued,86.78206376247262,76.0,9.352517985611497,35.389736801121316,34.47033867800164,60.21477671568796,Average
P0044,C001,Fitness Band 44,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2025-09-20,24869,14408.83,4.8,43779,0.097,Introduction,Active,43.832643790054355,96.0,37.41007194244603,42.06108005951184,56.78637884749984,60.1413965421332,Average
P0080,C002,Wireless Earbuds 80,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2024-08-20,37175,17565.91,3.2,59548,0.107,Mature,Active,59.82294962277926,64.0,30.215827338129486,52.748056489576335,92.5349509216246,60.061440473842325,Average
P0114,C003,Smart Light 114,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2024-01-29,7489,5243.11,4.2,37166,0.015,Growth,Discontinued,37.12683540196317,84.00000000000001,96.40287769784173,29.989184136733883,16.405168662295385,59.935743229599765,Average
P0206,C005,Smartphone 206,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2024-06-24,20035,9268.59,4.8,10858,0.058,Mature,Discontinued,10.449622779265027,96.0,65.46762589928056,53.73800848515099,95.84639925271357,59.92785304050591,Average
P0089,C002,Fitness Band 89,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2025-07-14,19876,11556.6,4.4,16415,0.014,Growth,Active,16.084611016467914,88.00000000000001,97.12230215827337,41.8565103642584,56.10208104420571,59.869386444049304,Average
P0169,C004,Analog Watch 169,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2023-01-18,29636,21244.45,4.5,51178,0.057,Decline,Discontinued,51.33548308590898,90.0,66.18705035971222,28.315393440410308,10.806239186209538,59.82576502994201,Average
P0128,C003,Smart Light 128,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2024-11-05,4371,3236.81,4.2,46590,0.025,Growth,Active,46.683094021254156,84.00000000000001,89.20863309352518,25.948066803935028,2.887390722302041,59.8139181344893,Average
P0481,C010,Bluetooth Speaker 481,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2022-01-20,46952,24367.1,3.7,46781,0.082,Mature,Active,46.87677455990914,74.0,48.20143884892085,48.10210427670813,76.99396431783398,59.796253513427466,Average
P0275,C006,Tablet 275,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2025-09-08,31281,16252.25,3.9,24676,0.036,Decline,Discontinued,24.461547821854467,78.0,81.29496402877699,48.04434001470541,76.80073942424261,59.74064545704084,Average
P0300,C006,Smart Watch 300,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2023-09-05,26104,12446.37,4.6,14026,0.054,Growth,Discontinued,13.66208323192991,92.0,68.34532374100719,52.32006589028501,91.10329689993405,59.71628841436702,Average
P0235,C005,Smartphone 235,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2022-04-16,30477,21460.08,3.4,95472,0.126,Mature,Discontinued,96.25111543765718,68.0,16.546762589928043,29.585982872329947,15.056436440862445,59.65570838729498,Average
P0391,C008,Smart Light 391,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2022-12-04,9768,5399.94,4.7,47587,0.115,Decline,Active,47.694086152348504,94.0,24.460431654676242,44.71805896805897,65.67413139689451,59.636136193791394,Average
P0264,C006,Tablet 264,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2023-10-30,49160,32371.24,4.0,75981,0.119,Decline,Active,76.48657418674455,80.0,21.582733812949627,34.15126118795769,30.327564057981384,59.63598233664772,Average
P0175,C004,Fitness Band 175,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-08-21,35698,19993.91,3.7,37028,0.045,Introduction,Active,36.98689867769936,74.0,74.82014388489209,43.99151212953107,63.243788989731044,59.59601166263285,Average
P0249,C005,Smart Light 249,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2024-06-07,32195,15029.74,3.2,22963,0.022,Mature,Active,22.724507179362373,64.0,91.36690647482014,53.31653983537817,94.43656154024312,59.592443038777326,Average
P0344,C007,Smartphone 344,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2023-04-03,47345,35064.79,4.4,80940,0.12,Growth,Discontinued,81.51516995213758,88.00000000000001,20.863309352517977,25.93771253564262,2.8527550787457763,59.530884615563615,Average
P0087,C002,Tablet 87,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2024-04-07,37051,17080.85,3.3,33582,0.055,Introduction,Discontinued,33.49253670803926,65.99999999999999,67.62589928057554,53.89908504493807,96.38520992986649,59.50534919340882,Average
P0119,C003,Wireless Earbuds 119,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2023-06-28,24477,16815.59,3.6,42937,0.012,Introduction,Active,42.978826965198344,72.0,98.56115107913669,31.30044531601095,20.79141533198184,59.47353195344403,Average
P0172,C004,Air Purifier 172,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2022-04-28,48632,34577.89,3.8,57508,0.048,Introduction,Discontinued,57.754319785835975,76.0,72.66187050359711,28.898893732521795,12.758082383799007,59.46009838333187,Average
P0035,C001,Smartphone 35,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2024-06-23,1232,677.68,3.4,34835,0.033,Decline,Active,34.763121602985315,68.0,83.45323741007194,44.993506493506494,66.59551975968711,59.24706800701231,Average
P0349,C007,Smart Fan 349,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2024-02-15,49010,28224.66,3.5,54766,0.079,Mature,Discontinued,54.97383791676806,70.0,50.35971223021583,42.41040603958376,57.954895037058805,59.00601997247081,Average
P0071,C002,Smart Watch 71,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2024-01-26,20283,10475.74,4.4,40635,0.103,Decline,Active,40.64452015900057,88.00000000000001,33.09352517985611,48.35211753685352,77.83027354975584,58.9188281240848,Average
P0486,C010,Tablet 486,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2024-10-02,33266,23932.77,4.7,75803,0.132,Growth,Active,76.30607609312891,94.0,12.230215827338109,28.056363854987072,9.939769809727785,58.84413526952191,Average
P0315,C007,Bluetooth Speaker 315,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2024-08-24,34346,15482.17,4.7,2110,0.044,Mature,Discontinued,1.5788513020199562,94.0,75.53956834532374,54.92293134571712,99.81003672870364,58.832017134077276,Average
P0352,C008,Smart Ring 352,Wearables,Smart Ring,Smart Ring designed for modern consumers with practical features and reliable performance.,2024-06-08,47170,21665.08,4.8,22126,0.095,Growth,Active,21.875760525675346,96.0,38.848920863309345,54.07021411914352,96.95764686591156,58.76994738653497,Average
P0323,C007,Smart Watch 323,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2022-06-23,35062,20122.68,4.7,60591,0.146,Introduction,Active,60.88058732862821,94.0,2.1582733812949617,42.60829387941361,58.61684163636532,58.73238648673366,Average
P0403,C009,Smart Watch 403,Watches,Smart Watch,Smart Watch designed for modern consumers with practical features and reliable performance.,2025-04-24,46624,31141.26,4.9,21392,0.025,Decline,Discontinued,21.13145939806928,98.00000000000001,89.20863309352518,33.207661290322584,27.17116625262554,58.71341234592311,Average
P0327,C007,Smart Fan 327,Home Appliances,Smart Fan,Smart Fan designed for modern consumers with practical features and reliable performance.,2025-11-28,8858,4226.38,4.6,40374,0.126,Introduction,Active,40.37985722397988,92.0,16.546762589928043,52.287423797696995,90.99410715789907,58.69141862006342,Average
P0073,C002,Smartphone 73,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2024-09-18,49685,30345.57,4.5,24767,0.037,Mature,Active,24.55382493712988,90.0,80.57553956834532,38.92408171480326,46.2929327211713,58.65288654984022,Average
P0246,C005,Fitness Watch 246,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2022-07-17,46734,30480.38,4.6,23996,0.025,Growth,Active,23.77200454287337,92.0,89.20863309352518,34.77900457910729,32.42740305448524,58.6260386668835,Average
P0082,C002,Fitness Watch 82,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2022-12-06,15733,10136.62,4.7,19143,0.02,Mature,Active,18.850896406262677,94.0,92.80575539568345,35.570965486556915,35.07655941457664,58.620448733515126,Average
P0125,C003,Air Purifier 125,Home Appliances,Air Purifier,Air Purifier designed for modern consumers with practical features and reliable performance.,2023-10-03,28119,15512.68,4.0,55024,0.112,Decline,Active,55.23545874908737,80.0,26.618705035971214,44.832035278637214,66.05538893780074,58.56445991004493,Average
P0422,C009,Tablet 422,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2025-01-13,10596,7436.43,4.4,39184,0.039,Introduction,Active,39.17315648576296,88.00000000000001,79.13669064748201,29.81851642129105,15.834274998763883,58.31308414932802,Average
P0261,C006,Analog Watch 261,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2023-02-05,17495,12828.5,4.4,65485,0.093,Decline,Active,65.84327086882453,88.00000000000001,40.28776978417265,26.673335238639613,5.313456792606646,58.29971727981411,Average
P0241,C005,Wireless Earbuds 241,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2025-09-02,22618,11738.87,4.2,32708,0.08,Mature,Active,32.60627078770179,84.00000000000001,49.640287769784166,48.09943407905208,76.98503234778762,58.0880071818206,Average
P0468,C010,Fitness Band 468,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2022-08-07,25577,16532.05,4.4,41905,0.067,Growth,Discontinued,41.93234363592115,88.00000000000001,58.99280575539567,35.36360792899871,34.38293604598471,58.03232183054924,Average
P0040,C001,Analog Watch 40,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2023-04-12,3537,2502.7,3.6,60832,0.059,Growth,Active,61.12496957897299,72.0,64.74820143884892,29.242295730845353,13.906782501910342,58.02939701569688,Average
P0362,C008,Bluetooth Speaker 362,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2025-02-13,17900,9772.05,4.4,9283,0.022,Decline,Active,8.852518861036748,88.00000000000001,91.36690647482014,45.40754189944135,67.9804928292134,57.9688368207089,Average
P0276,C006,Fitness Watch 276,Watches,Fitness Watch,Fitness Watch designed for modern consumers with practical features and reliable performance.,2025-12-14,41246,29487.97,4.0,56802,0.064,Growth,Active,57.03841161677619,80.0,61.15107913669065,28.50707947437327,11.447440375860403,57.91077594958885,Average
P0434,C009,Analog Watch 434,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2025-01-06,43698,22187.82,4.1,13077,0.033,Introduction,Active,12.69976474405776,82.0,83.45323741007194,49.224632706302344,80.74888870951813,57.847898448862324,Average
P0101,C003,Bluetooth Speaker 101,Audio,Bluetooth Speaker,Bluetooth Speaker designed for modern consumers with practical features and reliable performance.,2025-06-02,28004,17356.27,4.5,22780,0.035,Decline,Active,22.538938914577756,90.0,82.01438848920863,38.02217540351378,43.27600244306781,57.78290668440411,Average
P0004,C001,Headphones 4,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2022-03-30,7698,3678.29,3.4,45582,0.095,Decline,Active,45.660947513588056,68.0,38.848920863309345,52.21758898415173,90.76050555115435,57.765191635090844,Average
P0108,C003,Wireless Earbuds 108,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2023-07-13,9661,6627.0,4.7,48453,0.084,Growth,Active,48.57223979881561,94.0,46.762589928057544,31.404616499327194,21.13987413875448,57.72378303601014,Average
P0380,C008,Fitness Band 380,Wearables,Fitness Band,Fitness Band designed for modern consumers with practical features and reliable performance.,2024-09-01,23489,15689.83,3.6,70575,0.099,Mature,Active,71.00470511884481,72.0,35.97122302158272,33.20349951040913,27.157244851173377,57.71947812358823,Average
P0021,C001,Wireless Earbuds 21,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2026-02-02,7352,4761.85,3.8,54383,0.075,Introduction,Active,54.5854628052243,76.0,53.237410071942435,35.23054951033732,33.93784771808267,57.64307115392939,Average
P0363,C008,Tablet 363,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2022-08-19,1810,1241.6,4.3,68993,0.119,Decline,Active,69.40050296097996,86.0,21.582733812949627,31.40331491712708,21.13552026884603,57.57705083925981,Average
P0417,C009,Smart Light 417,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2025-06-01,40357,25499.5,3.7,50918,0.069,Growth,Active,51.071834185122086,74.0,57.55395683453237,36.81517456698962,39.238512823774954,57.47171025526544,Average
P0032,C001,Smartphone 32,Mobile,Smartphone,Smartphone designed for modern consumers with practical features and reliable performance.,2025-09-01,29716,20804.87,4.4,80673,0.148,Introduction,Active,81.24442281171412,88.00000000000001,0.7194244604316502,29.98764975097591,16.400036050633197,57.43943828378124,Average
P0009,C001,Wireless Earbuds 9,Audio,Wireless Earbuds,Wireless Earbuds designed for modern consumers with practical features and reliable performance.,2023-10-07,21673,12361.18,3.3,74841,0.133,Growth,Discontinued,75.3305751602174,65.99999999999999,11.510791366906458,42.9650717482582,59.810284837284456,57.43940230505005,Average
P0359,C008,Smart Light 359,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2023-04-28,28435,21033.04,4.4,62736,0.09,Decline,Active,63.055690760120065,88.00000000000001,42.446043165467614,26.031158783189728,3.165338337196369,57.433501149715006,Average
P0325,C007,Tablet 325,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2025-04-12,30671,16304.3,3.3,27069,0.029,Introduction,Active,26.888131743327655,65.99999999999999,86.33093525179856,46.84131590101399,72.77655217945532,57.39351598744268,Average
P0248,C005,Headphones 248,Audio,Headphones,Headphones designed for modern consumers with practical features and reliable performance.,2022-07-11,45829,32007.83,3.3,85682,0.116,Decline,Discontinued,86.32372028879695,65.99999999999999,23.741007194244588,30.158131314233344,16.970307024027786,57.30704959353201,Average
P0174,C004,Tablet 174,Mobile,Tablet,Tablet designed for modern consumers with practical features and reliable performance.,2024-02-01,38174,17549.18,3.5,59472,0.143,Decline,Active,59.74588302101079,70.0,4.316546762589935,54.028448682349236,96.81793899463304,57.297059259066714,Average
P0333,C007,Smart Light 333,Home Appliances,Smart Light,Smart Light designed for modern consumers with practical features and reliable performance.,2024-07-02,28961,14533.85,3.6,25030,0.048,Growth,Active,24.820515940618154,72.0,72.66187050359711,49.81578674769517,82.72633415388074,57.228504803017884,Average
P0427,C009,Analog Watch 427,Watches,Analog Watch,Analog Watch designed for modern consumers with practical features and reliable performance.,2022-01-12,19291,11902.15,3.4,77044,0.128,Mature,Discontinued,77.5644925772694,68.0,15.107913669064732,38.30205795448655,44.21222623014316,57.20098907037871,Average
